Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Benjamin Smith,Nurse,011 010,101 100,011 010,100 100,X,100 100,011 001,001 001,X,100 100,X,X,111 010,X
Linda Lewis,Admin,X,001 001,011 010,X,110 100,001 001,X,X,X,100 100,110 100,010 010,X,X
Charles Perez,Admin,001 001,X,X,110 010,X,111 001,001 001,100 100,111 010,100 100,X,111 001,111 100,X
Alexander Garcia,Doctor,110 100,110 010,011 001,110 100,111 001,001 001,001 001,110 010,X,X,001 001,X,001 001,111 001
Margaret Scott,Admin,010 010,101 100,101 001,110 100,011 010,111 100,111 001,111 010,100 100,010 010,111 100,X,110 010,001 001
Margaret Jackson,Doctor,X,X,X,110 100,011 010,111 001,X,101 001,111 010,100 100,010 010,100 100,X,100 100
Benjamin Perez,Admin,110 100,101 100,001 001,101 001,110 010,111 010,X,110 100,111 010,X,111 001,110 100,X,X
Mary Harris,Admin,111 001,110 100,X,111 100,X,100 100,110 100,111 100,X,101 001,110 100,110 100,111 010,X
Elizabeth Thomas,Nurse,001 001,001 001,X,101 001,101 100,101 100,110 010,X,111 010,X,101 001,X,111 010,111 100
Michael Wright,Doctor,011 010,110 010,111 100,011 001,011 001,010 010,111 001,011 010,100 100,011 001,111 001,111 001,001 001,111 100
Patricia Allen,Doctor,011 010,X,100 100,110 010,011 001,111 001,100 100,X,100 100,X,111 001,001 001,011 001,111 100
Ava Garcia,Doctor,011 001,111 010,001 001,X,X,X,001 001,001 001,X,110 100,X,001 001,101 001,111 100
Henry Thompson,Doctor,111 100,101 001,111 100,X,111 010,111 001,111 100,101 001,101 001,111 001,101 001,111 001,100 100,111 010
Susan Taylor,Nurse,X,111 100,110 010,100 100,101 001,110 100,X,X,111 100,001 001,001 001,001 001,001 001,011 010
John Gonzalez,Doctor,X,010 010,X,001 001,010 010,X,X,111 010,100 100,101 001,111 100,X,110 010,X
Noah Jones,Doctor,X,X,X,111 010,111 100,010 010,001 001,100 100,110 010,111 100,111 001,010 010,X,X
Richard Flores,Admin,101 001,X,111 001,111 100,110 010,110 100,X,X,X,111 100,X,X,100 100,101 100
Mia Anderson,Doctor,001 001,011 010,111 010,X,110 100,011 010,111 010,100 100,001 001,101 100,101 100,111 010,001 001,011 001
Thomas Harris,Doctor,111 010,001 001,111 100,110 010,100 100,111 001,011 001,111 010,001 001,001 001,010 010,010 010,001 001,110 010
Emma Jones,Nurse,111 010,X,111 010,011 001,110 100,110 010,X,111 010,010 010,X,011 010,101 001,111 010,100 100
David Gonzalez,Nurse,111 100,011 001,X,001 001,011 001,111 100,001 001,111 010,X,X,101 100,X,010 010,111 010
Ava Wright,Doctor,011 010,110 100,111 100,001 001,100 100,111 010,110 010,001 001,101 100,101 100,101 001,110 010,X,010 010
Elizabeth Jones,Nurse,010 010,X,011 001,110 010,X,010 010,X,X,111 100,111 001,111 100,001 001,X,011 001
Lucas Hernandez,Admin,100 100,100 100,X,110 100,011 010,X,011 001,111 010,100 100,111 100,110 100,101 001,111 010,X
William Clark,Nurse,X,001 001,001 001,111 100,X,010 010,011 001,X,X,111 100,X,110 100,111 010,011 001
Oliver Lopez,Nurse,X,110 010,111 001,001 001,101 001,100 100,011 010,X,101 100,X,111 100,001 001,100 100,100 100
Oliver Anderson,Nurse,100 100,111 001,011 001,010 010,X,111 001,101 001,X,X,001 001,111 001,110 010,111 010,111 010
James Garcia,Nurse,X,111 001,111 100,001 001,011 010,011 001,X,110 100,001 001,111 001,X,111 100,010 010,111 001
William Martinez,Doctor,X,111 001,001 001,001 001,110 010,010 010,X,X,X,X,001 001,011 001,X,X
Amelia Thompson,Doctor,111 100,011 001,X,X,X,X,010 010,X,100 100,110 010,101 100,111 001,010 010,100 100
Alexander Martinez,Nurse,X,110 100,100 100,111 010,100 100,111 001,001 001,111 001,010 010,011 001,111 100,111 100,X,010 010
Harper Torres,Admin,X,X,X,010 010,100 100,111 010,111 100,111 100,001 001,001 001,110 010,011 010,101 001,101 100
David Walker,Admin,X,101 001,111 001,X,111 001,101 100,101 100,X,X,X,101 001,111 001,110 100,100 100
Liam Rodriguez,Admin,100 100,X,X,101 100,111 100,111 100,100 100,111 001,X,X,001 001,001 001,101 001,111 100
Henry Smith,Nurse,111 100,101 001,101 001,001 001,X,011 010,X,111 010,111 001,X,111 001,101 100,111 100,111 001
Charlotte Wright,Doctor,001 001,111 100,101 100,101 100,001 001,111 100,111 010,010 010,101 100,111 001,X,101 001,X,X
Margaret Thomas,Nurse,010 010,X,111 100,011 001,X,X,X,011 010,X,101 100,X,111 010,100 100,X
Robert Wilson,Doctor,X,111 001,100 100,111 001,001 001,X,111 010,111 010,X,110 010,110 010,011 010,100 100,X
Isabella Smith,Nurse,X,100 100,X,001 001,X,011 010,X,001 001,111 001,111 001,111 100,001 001,X,X
William Flores,Nurse,011 001,011 010,011 001,X,111 100,011 010,111 001,111 010,X,101 001,X,100 100,001 001,011 010
Emma King,Admin,101 100,X,001 001,010 010,011 010,110 100,111 001,X,101 001,100 100,100 100,111 001,101 001,001 001
William Taylor,Doctor,010 010,010 010,010 010,101 100,001 001,111 010,101 100,100 100,101 100,101 100,X,X,111 010,111 100
James King,Nurse,X,010 010,010 010,111 001,101 001,111 001,X,X,111 100,101 001,110 010,X,001 001,X
Elijah Allen,Nurse,X,111 001,111 001,111 010,001 001,111 010,110 100,101 100,X,100 100,X,001 001,X,100 100
Thomas Hill,Nurse,011 001,111 100,111 001,111 100,001 001,011 010,111 100,010 010,111 100,111 010,X,001 001,001 001,001 001
Patricia Martin,Admin,X,X,010 010,111 001,011 001,X,111 001,111 100,111 010,111 100,110 100,010 010,X,X
Amelia Clark,Admin,X,111 010,001 001,101 100,100 100,111 001,100 100,101 001,111 010,110 010,X,101 001,101 001,011 010
Sophia Lewis,Admin,111 100,010 010,111 010,011 001,111 010,001 001,X,111 001,011 010,111 010,101 001,X,011 001,111 001
Margaret Davis,Nurse,111 100,011 010,010 010,X,X,101 001,X,X,111 001,010 010,110 010,X,X,011 001
Barbara Walker,Admin,111 100,011 010,101 001,100 100,100 100,010 010,X,100 100,110 010,011 010,110 010,101 100,111 001,111 010
Ava Thompson,Nurse,101 001,111 100,111 001,011 001,001 001,X,111 100,110 100,111 100,X,011 001,X,X,111 100
Amelia Garcia,Doctor,111 010,X,001 001,X,010 010,X,X,111 100,X,X,X,X,100 100,X
Oliver Allen,Nurse,X,010 010,011 010,010 010,100 100,001 001,111 001,100 100,011 001,101 100,X,X,110 010,X
Alexander Harris,Doctor,X,101 001,110 100,101 100,111 001,X,111 001,X,111 010,001 001,111 100,011 010,X,011 010
Oliver Martin,Doctor,X,X,011 010,111 001,111 100,001 001,001 001,X,010 010,101 100,010 010,111 001,011 010,X
Alexander Moore,Doctor,001 001,010 010,010 010,111 010,111 001,110 100,X,001 001,X,001 001,X,X,111 010,X
David Lee,Nurse,011 010,100 100,011 001,111 100,X,X,110 010,001 001,111 001,111 100,X,111 100,111 100,111 100
Linda Johnson,Doctor,111 100,001 001,110 100,001 001,X,101 100,010 010,111 100,111 001,110 010,011 010,101 001,001 001,001 001
Richard Lewis,Admin,X,111 010,110 010,011 001,011 001,101 001,X,111 100,011 001,010 010,111 001,111 010,001 001,101 100
Olivia Johnson,Admin,011 010,X,X,001 001,110 010,001 001,101 100,001 001,X,111 010,X,X,111 100,111 100
Michael Walker,Doctor,010 010,011 001,011 001,011 001,100 100,100 100,X,111 010,X,X,011 010,001 001,111 100,110 010
William Robinson,Admin,111 010,110 010,111 001,100 100,X,011 010,X,111 001,010 010,111 100,100 100,001 001,X,011 001
Henry Clark,Admin,111 010,011 010,010 010,010 010,X,111 010,010 010,X,001 001,X,111 100,010 010,101 100,001 001
Isabella Scott,Doctor,111 001,X,X,X,100 100,X,111 001,011 001,X,100 100,100 100,X,110 100,101 100
Joseph Lee,Admin,111 001,X,110 100,X,111 100,110 010,111 001,011 010,001 001,111 001,X,111 100,100 100,001 001
Harper Harris,Nurse,111 100,111 100,001 001,001 001,111 001,100 100,001 001,X,011 001,101 100,010 010,010 010,111 001,010 010
Olivia Scott,Nurse,111 001,011 001,100 100,010 010,111 001,011 001,111 001,010 010,100 100,111 100,011 001,101 001,111 010,X
Olivia Young,Doctor,001 001,010 010,110 100,011 001,X,111 100,111 100,010 010,X,111 001,101 100,X,111 010,111 001
Linda Nguyen,Doctor,X,110 010,010 010,010 010,001 001,111 010,100 100,011 010,100 100,111 010,100 100,111 100,011 010,001 001
Isabella Lee,Admin,010 010,110 100,010 010,100 100,110 100,111 100,010 010,010 010,001 001,X,111 001,X,101 001,100 100
David Flores,Nurse,X,011 001,010 010,X,X,001 001,111 100,111 100,X,110 010,010 010,100 100,X,X
Michael Flores,Doctor,101 100,110 100,X,010 010,101 001,010 010,X,X,110 010,101 001,100 100,110 010,101 100,111 010
Michael Hill,Doctor,X,001 001,X,111 100,111 001,101 001,111 001,010 010,X,111 001,001 001,110 100,011 001,100 100
Henry White,Doctor,110 100,111 100,011 010,111 100,001 001,110 100,X,110 010,111 100,X,010 010,010 010,100 100,111 010
Thomas Rodriguez,Nurse,110 100,X,010 010,111 010,101 001,100 100,011 010,100 100,110 100,111 001,X,010 010,101 001,X
Thomas Ramirez,Admin,X,X,011 010,010 010,100 100,X,001 001,110 100,X,X,111 001,010 010,111 001,110 010
Charlotte Anderson,Doctor,X,111 100,X,111 100,100 100,001 001,111 001,101 001,011 001,111 100,X,010 010,010 010,010 010
Patricia Wilson,Doctor,X,101 100,101 100,110 010,001 001,111 100,101 001,X,010 010,111 001,001 001,111 010,X,111 010
Henry Robinson,Nurse,111 100,101 001,111 100,110 010,X,X,X,111 010,100 100,X,111 001,100 100,X,111 001
Evelyn Robinson,Admin,111 001,111 010,X,011 001,100 100,X,001 001,110 010,100 100,111 010,011 010,X,011 010,001 001
Liam Walker,Doctor,101 100,X,111 010,X,111 001,100 100,001 001,X,100 100,101 001,100 100,100 100,101 100,110 010
Henry Jackson,Nurse,110 100,111 010,X,111 100,010 010,X,100 100,101 001,111 010,100 100,100 100,011 010,011 001,101 001
Olivia Miller,Admin,111 100,101 001,111 010,111 001,001 001,111 001,010 010,111 100,001 001,010 010,110 010,101 100,101 001,011 001
Lucas Perez,Nurse,010 010,111 100,X,111 100,101 100,100 100,111 100,X,100 100,111 001,111 010,100 100,001 001,X
Charles Martin,Nurse,100 100,111 100,111 001,111 010,111 001,010 010,001 001,X,101 001,110 010,X,011 010,111 100,111 001
William Jackson,Doctor,111 001,011 001,001 001,100 100,X,111 100,111 001,111 100,X,001 001,111 010,111 010,100 100,X
Lucas Thomas,Doctor,111 100,011 010,111 100,X,001 001,X,100 100,011 001,X,111 100,111 100,001 001,X,101 001
Susan White,Admin,010 010,111 100,110 010,X,001 001,111 100,111 001,100 100,X,011 001,X,111 010,001 001,011 001
Elizabeth Sanchez,Doctor,111 001,X,100 100,010 010,101 100,110 010,110 100,111 001,011 010,X,X,100 100,111 010,111 001
Linda Hill,Nurse,X,011 001,011 010,111 010,001 001,011 010,111 001,111 010,011 010,011 010,X,100 100,100 100,111 100
David Allen,Admin,111 100,001 001,X,X,011 010,X,010 010,011 010,100 100,X,111 100,111 001,111 100,010 010
Elijah Rodriguez,Doctor,001 001,110 100,010 010,100 100,111 010,100 100,100 100,X,011 010,X,X,010 010,110 010,010 010
Ava Thomas,Doctor,111 001,001 001,010 010,110 100,X,X,X,101 100,X,111 100,100 100,010 010,X,100 100
Elizabeth Smith,Doctor,X,011 001,111 010,111 010,011 010,001 001,110 100,010 010,100 100,001 001,X,011 001,101 100,X
Jennifer Anderson,Admin,001 001,110 010,110 010,111 010,X,011 010,111 010,X,111 100,101 001,X,X,111 010,X
Thomas Moore,Admin,X,111 010,X,110 010,110 010,110 010,100 100,X,010 010,010 010,111 100,011 010,110 100,X
Jennifer Torres,Nurse,X,X,X,001 001,X,011 001,X,101 001,110 010,110 010,X,111 010,101 100,001 001
James Harris,Doctor,101 100,111 010,101 001,X,100 100,011 001,X,011 001,010 010,111 010,X,X,111 010,111 100
Linda Taylor,Admin,101 100,X,011 010,X,001 001,111 100,111 100,101 100,111 100,111 001,111 100,X,111 010,100 100
Harper Gonzalez,Admin,011 001,110 010,X,101 001,111 010,110 100,X,101 001,010 010,X,011 001,111 010,X,X
Susan Scott,Doctor,111 010,X,110 010,100 100,X,101 001,011 001,110 100,X,X,101 001,101 001,010 010,111 100
Evelyn Thomas,Nurse,001 001,111 100,010 010,101 001,X,111 001,111 010,X,X,101 100,111 010,X,100 100,100 100
Thomas Hernandez,Nurse,010 010,111 100,010 010,X,X,X,110 010,011 001,110 100,111 010,X,101 001,011 010,101 001
Thomas Sanchez,Nurse,111 100,010 010,X,111 001,111 100,001 001,111 100,001 001,110 010,111 100,001 001,X,X,001 001
Richard Garcia,Doctor,001 001,100 100,111 001,111 010,001 001,001 001,100 100,X,111 010,111 010,X,001 001,111 100,101 001
Liam Flores,Nurse,101 100,X,100 100,111 100,001 001,001 001,111 001,X,001 001,111 010,X,101 001,111 100,X
William Garcia,Doctor,110 100,101 001,101 100,100 100,011 010,111 001,X,001 001,001 001,X,111 100,010 010,111 010,100 100
Linda Torres,Admin,011 010,111 010,X,111 001,X,111 100,101 100,X,101 001,100 100,001 001,101 100,110 100,110 010
Olivia Clark,Doctor,101 100,X,101 100,100 100,X,001 001,X,100 100,X,X,100 100,X,011 001,X
Lisa Martinez,Admin,111 001,111 001,100 100,010 010,011 010,X,111 010,110 100,X,X,010 010,X,010 010,X
Olivia Smith,Admin,111 010,011 010,101 100,X,110 100,110 010,011 010,001 001,X,011 010,111 001,100 100,100 100,101 100
Patricia Perez,Nurse,011 001,010 010,X,101 001,101 001,X,110 100,110 100,101 100,X,X,X,X,111 010
Ava White,Doctor,101 001,100 100,011 001,100 100,111 001,111 100,X,X,X,100 100,010 010,001 001,X,111 100
James Sanchez,Nurse,110 010,111 100,011 010,010 010,011 010,111 001,X,001 001,011 010,X,X,X,111 001,011 010
Joseph Martinez,Admin,001 001,100 100,111 001,101 001,111 100,111 010,101 001,011 001,111 100,010 010,011 010,101 001,001 001,111 001
Mary Martin,Nurse,X,X,101 100,110 010,101 100,100 100,111 010,111 001,111 010,010 010,X,111 100,X,110 100
Michael Sanchez,Admin,101 001,111 010,011 001,X,110 010,111 001,111 010,X,X,010 010,100 100,010 010,001 001,111 100
Amelia Young,Doctor,111 100,101 001,010 010,010 010,100 100,001 001,101 100,111 010,X,111 010,011 001,111 001,101 100,110 100
David Jackson,Admin,X,100 100,110 010,110 100,X,101 100,001 001,X,101 100,111 001,X,010 010,101 100,X
Charlotte White,Nurse,111 010,X,X,101 001,001 001,X,110 100,110 010,X,110 100,X,100 100,111 010,X
Charles Moore,Admin,100 100,001 001,110 100,111 100,111 001,001 001,010 010,X,001 001,111 001,010 010,011 010,011 010,001 001
Richard Moore,Nurse,010 010,111 100,011 001,001 001,110 010,X,111 100,X,X,001 001,011 010,111 100,100 100,010 010
Charles Nguyen,Nurse,X,101 001,110 100,111 100,110 010,111 010,X,X,X,X,101 001,X,110 100,X
Jennifer Williams,Doctor,111 001,110 100,100 100,100 100,X,110 010,111 100,001 001,110 100,X,010 010,100 100,101 001,X
David Thomas,Admin,X,010 010,111 010,111 100,001 001,111 010,X,010 010,100 100,111 100,011 001,X,110 010,011 001
James Scott,Nurse,100 100,111 010,001 001,X,001 001,111 100,111 001,111 001,111 001,X,X,011 010,X,010 010
Thomas Wilson,Admin,010 010,X,101 100,X,111 100,100 100,X,011 010,011 010,X,X,111 001,101 100,111 001
Linda Brown,Doctor,111 100,X,001 001,110 100,010 010,001 001,011 010,011 001,011 010,100 100,100 100,010 010,X,100 100
Michael Perez,Nurse,X,X,X,X,111 100,110 010,111 010,010 010,X,001 001,010 010,001 001,X,010 010
Charlotte Smith,Nurse,110 100,111 001,010 010,101 100,100 100,X,X,010 010,111 100,110 100,110 010,X,X,001 001
Patricia Nguyen,Nurse,010 010,111 010,111 001,011 001,X,X,011 001,001 001,111 001,111 100,111 001,101 100,110 100,X
Dorothy Davis,Doctor,X,001 001,001 001,X,111 010,011 001,111 001,010 010,X,010 010,X,111 100,111 100,X
Robert Thompson,Admin,101 001,110 100,111 001,X,111 010,011 010,X,111 001,111 010,010 010,111 100,111 100,X,001 001
Elijah Scott,Doctor,X,X,111 001,100 100,X,X,111 100,X,X,X,011 001,110 100,010 010,001 001
Isabella King,Doctor,100 100,110 100,010 010,111 010,100 100,111 100,111 100,111 001,110 100,X,111 100,X,110 010,101 001
Mary Taylor,Doctor,110 100,101 100,X,111 001,001 001,100 100,X,010 010,011 001,110 010,001 001,100 100,011 010,X
Ava Ramirez,Nurse,111 100,001 001,X,X,110 100,111 001,X,111 010,101 001,X,110 100,X,101 001,001 001
David Hill,Doctor,100 100,011 010,X,101 001,111 010,110 100,X,100 100,111 001,X,111 100,X,010 010,010 010
Thomas Clark,Admin,011 010,101 001,X,001 001,110 010,101 100,X,110 100,101 100,111 001,010 010,X,101 100,011 010
Lisa Flores,Nurse,011 001,001 001,X,X,X,111 010,111 010,100 100,X,001 001,011 010,111 100,001 001,110 100
Joseph Jones,Nurse,111 010,110 100,110 100,111 100,101 001,111 001,100 100,010 010,001 001,X,X,101 001,X,011 010
Harper Flores,Doctor,X,111 001,011 010,100 100,011 010,111 010,111 100,X,100 100,001 001,101 100,101 001,111 100,011 010
Amelia Nguyen,Admin,100 100,011 001,101 001,001 001,011 001,010 010,111 010,111 100,X,X,110 100,011 010,111 100,X
William Hill,Admin,111 100,100 100,X,001 001,111 010,001 001,111 010,111 010,101 100,100 100,100 100,111 100,X,X
Ava Harris,Admin,110 010,110 100,111 001,010 010,111 010,101 001,100 100,101 100,111 010,X,X,110 100,110 100,111 010
Joseph Hill,Nurse,010 010,111 001,111 100,X,111 010,011 010,X,100 100,111 001,110 100,X,X,X,001 001
Ava Williams,Doctor,101 001,111 010,100 100,101 001,111 001,101 001,111 010,X,111 100,X,001 001,111 001,100 100,X
David Garcia,Nurse,110 010,011 001,X,X,011 010,111 100,101 100,010 010,111 010,111 010,011 001,011 001,010 010,110 100
Noah Brown,Admin,X,111 010,111 010,011 010,110 010,100 100,001 001,100 100,110 010,X,001 001,011 001,X,111 100
Lucas Robinson,Doctor,X,111 100,011 001,101 100,111 100,011 010,100 100,101 001,101 100,101 001,101 100,111 001,X,111 010
Thomas Thompson,Nurse,X,101 100,001 001,010 010,X,111 001,001 001,010 010,X,X,010 010,110 010,001 001,X
Oliver Smith,Nurse,X,X,110 010,X,011 001,101 100,111 001,100 100,001 001,111 010,X,010 010,010 010,X
John Lopez,Doctor,111 001,X,100 100,100 100,111 001,110 010,X,101 100,X,011 001,111 100,010 010,X,011 010
Harper Robinson,Admin,010 010,011 001,111 010,110 010,010 010,111 010,X,111 010,001 001,101 001,111 010,101 001,111 010,111 100
Michael Torres,Nurse,001 001,010 010,011 010,101 001,111 010,011 001,101 001,110 010,111 100,001 001,111 010,X,100 100,011 001
Evelyn Lopez,Nurse,111 001,010 010,010 010,111 100,101 100,110 100,X,101 001,110 100,111 100,111 100,X,X,001 001
Charles Garcia,Admin,111 100,001 001,001 001,111 100,111 100,011 001,X,111 001,110 100,111 100,X,111 010,111 010,110 100
Ava Robinson,Nurse,001 001,X,111 100,110 100,111 100,X,100 100,111 100,100 100,110 010,001 001,101 100,111 100,111 010
Benjamin Nguyen,Doctor,010 010,X,100 100,111 100,010 010,011 010,X,111 010,010 010,001 001,X,001 001,X,111 001
Emma Rodriguez,Doctor,001 001,X,111 001,X,X,001 001,111 100,010 010,110 100,010 010,010 010,001 001,011 010,101 100
Lucas Garcia,Doctor,110 010,111 010,100 100,X,011 001,011 001,X,111 001,110 010,001 001,111 010,X,010 010,X
Oliver Miller,Doctor,110 010,111 100,111 010,111 100,X,111 010,100 100,X,011 010,010 010,100 100,001 001,X,110 100
Henry Lopez,Admin,111 001,111 100,111 010,011 010,X,X,101 100,110 100,111 010,X,X,001 001,011 010,001 001
Elizabeth Harris,Doctor,010 010,111 010,110 010,111 001,101 100,010 010,100 100,111 010,X,101 100,X,100 100,X,010 010
Mary Jones,Doctor,111 010,001 001,100 100,X,001 001,X,001 001,110 100,101 100,001 001,001 001,011 001,X,X
Richard Torres,Admin,X,011 001,010 010,001 001,001 001,X,101 001,X,111 001,101 100,X,111 001,X,X
Joseph Martin,Admin,101 001,001 001,101 001,010 010,110 010,110 100,X,111 001,011 010,001 001,X,111 100,111 100,111 001
Lucas Clark,Admin,111 100,X,X,110 100,X,X,010 010,111 001,X,111 100,111 010,111 100,101 100,100 100
James Young,Nurse,011 001,X,001 001,010 010,X,111 100,111 010,111 100,011 010,111 100,111 010,X,011 010,111 010
Thomas White,Nurse,111 100,101 001,X,001 001,X,111 100,010 010,X,X,111 001,111 010,X,111 100,X
Elijah Martin,Admin,100 100,010 010,111 100,100 100,X,110 010,100 100,010 010,X,X,111 100,100 100,010 010,011 010
Mia Flores,Nurse,X,110 010,111 001,111 001,X,101 001,X,X,111 010,111 100,X,001 001,001 001,011 001
Linda Jones,Doctor,X,X,111 100,001 001,110 100,011 001,110 100,111 010,110 100,001 001,111 100,011 010,X,110 010
Sophia Scott,Admin,010 010,011 010,010 010,011 010,111 001,001 001,111 100,111 001,X,100 100,011 001,110 100,111 010,X
Lucas Flores,Nurse,X,X,101 001,011 001,X,X,X,X,101 100,011 001,110 010,011 010,X,100 100
Susan Thompson,Nurse,X,111 001,111 010,111 001,001 001,100 100,101 001,100 100,111 001,111 001,100 100,X,111 100,110 100
Charlotte Harris,Doctor,111 010,101 001,X,X,X,111 100,X,010 010,X,100 100,011 010,010 010,X,011 001
Alexander Sanchez,Admin,111 010,X,111 010,X,111 100,X,X,111 100,111 100,110 100,011 001,001 001,010 010,011 010
Richard Williams,Admin,X,110 100,111 001,X,X,110 100,101 100,X,111 100,010 010,001 001,100 100,X,X
Isabella Wilson,Nurse,110 010,X,110 010,111 001,111 001,001 001,010 010,110 100,111 100,X,111 010,X,111 100,001 001
Evelyn Allen,Doctor,X,101 001,110 010,X,111 001,X,110 010,X,X,111 001,X,001 001,111 010,100 100
Noah Scott,Nurse,110 010,110 010,111 001,111 001,111 100,101 001,001 001,111 010,100 100,100 100,110 010,X,011 001,101 001
Benjamin Torres,Doctor,010 010,001 001,X,X,101 100,100 100,100 100,X,X,111 100,100 100,101 100,101 001,011 001
Lucas Rodriguez,Doctor,X,111 100,X,111 100,111 001,100 100,001 001,100 100,100 100,111 010,010 010,001 001,X,X
Alexander Johnson,Nurse,X,101 001,X,X,011 001,100 100,101 100,011 001,100 100,110 010,010 010,111 010,X,011 001
Isabella Jackson,Nurse,X,X,111 100,001 001,111 100,X,110 010,011 001,X,100 100,010 010,011 001,111 001,010 010
Patricia Thompson,Doctor,110 100,111 100,110 100,101 100,010 010,001 001,111 010,011 010,111 001,010 010,100 100,111 100,110 010,X
Mia Miller,Admin,100 100,111 010,X,001 001,111 100,010 010,111 001,100 100,X,101 100,111 010,111 100,X,101 100
Henry Hernandez,Admin,110 010,111 001,X,110 010,011 010,010 010,X,111 100,X,X,101 001,101 001,111 001,111 001
Charlotte Robinson,Nurse,011 010,100 100,100 100,111 100,X,X,011 010,001 001,100 100,100 100,111 001,110 010,111 001,111 100
William Lee,Nurse,100 100,100 100,011 010,110 100,111 001,111 001,011 010,100 100,110 010,X,110 010,X,010 010,010 010
Elijah Hill,Nurse,X,111 010,101 100,111 010,001 001,110 010,111 010,X,010 010,010 010,X,111 010,X,111 001
Noah Martin,Nurse,010 010,100 100,101 100,110 010,X,X,011 001,010 010,001 001,100 100,110 100,111 010,010 010,010 010
Susan Anderson,Doctor,110 010,011 001,001 001,X,X,X,100 100,X,X,X,010 010,X,X,100 100
Noah Gonzalez,Admin,111 010,001 001,X,X,X,110 100,111 010,100 100,101 100,111 010,001 001,011 010,111 010,X
Linda Flores,Admin,010 010,010 010,011 001,111 100,X,111 010,011 001,001 001,010 010,111 001,110 010,111 100,111 001,X
William Smith,Admin,X,X,111 001,100 100,111 010,111 001,X,X,111 100,010 010,X,011 010,110 100,100 100
Michael Harris,Nurse,X,X,X,010 010,111 010,010 010,101 100,111 001,111 001,100 100,011 010,001 001,111 001,111 100
Margaret Hernandez,Nurse,111 001,111 001,111 010,111 010,101 100,010 010,111 001,011 001,X,X,111 001,001 001,X,010 010
Robert Allen,Nurse,001 001,X,111 001,101 100,X,001 001,X,111 100,X,X,010 010,X,010 010,X
Alexander Scott,Nurse,001 001,101 001,111 100,110 010,111 001,001 001,110 010,X,110 010,111 001,101 001,001 001,X,100 100
Isabella Miller,Nurse,011 001,X,X,010 010,111 001,101 100,111 100,100 100,110 010,111 010,X,101 100,001 001,011 001
Elijah Taylor,Nurse,X,100 100,111 001,111 001,010 010,111 010,111 100,010 010,X,111 001,001 001,111 100,110 010,X
Ava Smith,Doctor,X,X,110 010,X,111 010,X,110 010,111 100,101 001,111 001,111 010,111 010,011 001,X
Emma Hernandez,Admin,111 001,X,111 100,100 100,001 001,001 001,X,101 001,010 010,X,010 010,101 100,100 100,100 100
Linda Anderson,Admin,X,111 001,X,011 010,111 010,101 100,011 001,010 010,100 100,111 001,X,011 001,110 010,111 001
Lisa Jones,Nurse,X,X,111 001,011 010,001 001,011 001,X,101 001,111 100,100 100,111 001,111 010,111 010,X
David Ramirez,Admin,011 001,111 001,110 010,010 010,X,100 100,001 001,111 010,X,X,010 010,X,010 010,101 100
Harper Clark,Nurse,111 100,111 010,111 010,X,X,100 100,X,011 010,001 001,111 010,111 010,111 010,X,X
Susan Martin,Nurse,X,101 100,011 001,010 010,111 100,100 100,110 010,110 010,110 010,110 100,100 100,010 010,111 010,X
Patricia Jackson,Nurse,X,001 001,011 001,X,111 100,X,X,010 010,X,101 100,110 100,110 010,111 001,011 001
Patricia White,Doctor,X,010 010,111 001,111 010,011 010,011 001,X,001 001,011 001,100 100,100 100,111 001,100 100,111 001
Susan Hernandez,Doctor,111 100,X,100 100,111 001,X,X,011 010,X,111 001,110 100,X,X,X,111 100
Charlotte Miller,Admin,101 100,X,110 100,111 100,111 100,X,111 100,011 010,001 001,011 010,100 100,100 100,111 100,100 100
Barbara Clark,Nurse,X,111 100,011 010,111 010,110 010,100 100,111 001,100 100,X,001 001,110 010,011 001,111 010,111 010
Mary Jackson,Nurse,111 010,X,X,101 100,111 100,X,X,100 100,X,001 001,X,101 001,X,111 100
Patricia Lee,Doctor,101 001,110 010,X,110 100,101 001,X,X,X,100 100,111 100,101 001,X,111 001,011 010
Lucas Wilson,Doctor,X,001 001,X,X,110 010,X,X,110 100,X,010 010,010 010,110 010,111 100,110 100
Emma Lewis,Admin,X,010 010,001 001,X,111 100,010 010,001 001,010 010,100 100,X,010 010,010 010,X,110 100
Barbara Martinez,Doctor,111 001,X,100 100,010 010,100 100,X,111 001,011 001,010 010,101 100,X,111 010,111 010,101 100
Linda Thompson,Admin,100 100,111 100,110 010,011 010,001 001,111 001,111 100,100 100,X,010 010,011 001,111 001,010 010,X
Mia Allen,Nurse,110 100,011 010,X,110 100,111 001,X,111 010,010 010,111 100,001 001,X,101 100,X,001 001
Sophia Hill,Doctor,X,001 001,001 001,X,X,111 001,X,101 100,X,001 001,100 100,X,111 001,011 001
Charlotte Torres,Nurse,100 100,001 001,001 001,111 010,111 001,001 001,X,010 010,100 100,101 001,X,011 010,011 010,111 100
Lucas Brown,Admin,X,011 001,111 001,001 001,110 010,011 001,111 100,001 001,X,111 010,111 001,111 001,111 001,111 001
Dorothy Flores,Nurse,011 001,111 010,X,010 010,101 001,111 001,110 100,111 001,001 001,X,X,111 010,111 100,001 001
