Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Michael Ramirez,Nurse,110 100,X,100 100,111 100,101 001,X,X,111 001,X,001 001,111 001,101 100,X,001 001
John Wilson,Doctor,X,X,010 010,101 100,101 001,010 010,111 100,X,011 010,111 010,001 001,010 010,010 010,110 100
Evelyn Johnson,Nurse,X,110 010,X,X,011 010,X,100 100,X,111 001,101 100,010 010,X,001 001,110 100
Michael Rodriguez,Admin,111 001,010 010,111 010,X,011 010,X,X,111 010,001 001,111 001,111 001,011 001,X,X
Patricia Davis,Doctor,011 010,010 010,X,111 100,X,110 100,111 010,111 010,X,010 010,X,011 001,111 100,010 010
Barbara Ramirez,Nurse,010 010,010 010,110 010,X,010 010,011 010,X,111 010,111 010,011 010,110 010,X,111 100,101 001
Charles Taylor,Admin,100 100,X,X,011 001,101 100,X,111 001,001 001,101 001,X,001 001,100 100,X,111 010
Lisa Robinson,Doctor,011 001,110 100,X,010 010,X,100 100,111 100,101 100,X,111 100,X,011 010,101 100,101 001
Isabella Moore,Admin,110 100,010 010,111 001,X,101 001,100 100,X,001 001,101 001,111 100,001 001,X,111 100,X
Amelia Sanchez,Doctor,010 010,111 100,001 001,X,111 100,011 001,X,011 010,010 010,X,111 100,111 100,X,X
Evelyn Thomas,Admin,111 010,001 001,100 100,100 100,111 001,110 010,010 010,010 010,X,011 010,X,101 100,110 100,100 100
Isabella Thompson,Nurse,111 100,X,X,111 010,101 001,011 001,X,111 100,111 100,100 100,111 001,111 010,111 100,100 100
Mary Davis,Admin,X,111 001,100 100,100 100,111 100,111 010,111 010,X,010 010,110 010,111 010,011 001,111 010,100 100
Emma Martinez,Admin,110 100,X,011 001,011 001,110 100,110 100,010 010,100 100,100 100,110 010,X,010 010,X,X
Richard Moore,Admin,101 100,001 001,X,111 100,X,111 001,111 100,X,110 010,X,X,101 100,111 001,X
Susan Torres,Doctor,111 100,110 010,X,111 001,110 100,X,001 001,001 001,X,111 100,100 100,X,101 100,110 100
Sophia King,Admin,001 001,111 100,111 010,X,101 001,110 010,001 001,110 100,111 100,111 010,111 001,X,111 010,001 001
William Martinez,Nurse,100 100,X,X,011 001,X,011 010,101 100,111 001,111 001,011 001,X,011 001,100 100,011 001
Ava Jones,Doctor,011 010,010 010,101 001,111 001,101 100,100 100,001 001,100 100,X,110 010,111 010,111 001,001 001,101 001
Robert Perez,Admin,X,111 001,011 010,100 100,X,011 010,011 001,001 001,001 001,111 010,101 100,011 010,X,110 010
Emma Wright,Admin,X,001 001,111 100,101 001,100 100,111 010,100 100,X,111 010,011 010,110 100,111 001,011 010,001 001
Mary Hill,Admin,X,111 010,111 010,X,010 010,X,X,X,011 001,111 001,001 001,110 100,001 001,111 010
Sophia Lewis,Admin,100 100,111 001,010 010,110 100,X,110 010,001 001,100 100,111 010,101 001,010 010,101 001,011 001,011 001
Barbara Perez,Admin,110 100,X,001 001,010 010,X,110 100,110 010,100 100,111 100,001 001,010 010,111 010,X,101 001
Harper Lopez,Admin,101 100,X,100 100,X,101 100,111 010,110 010,001 001,X,X,100 100,101 001,111 100,101 001
Linda Martin,Nurse,X,010 010,X,X,111 001,011 001,X,111 100,010 010,X,111 100,111 010,011 010,100 100
Lisa Garcia,Doctor,100 100,X,111 001,111 001,X,X,101 100,X,111 010,001 001,101 100,X,100 100,X
Ava Johnson,Nurse,001 001,001 001,110 100,111 010,100 100,100 100,100 100,001 001,101 100,101 001,011 001,X,X,101 001
Jennifer Wright,Admin,111 100,X,111 100,100 100,101 100,X,101 100,X,111 010,110 100,111 010,010 010,010 010,110 100
Ava Robinson,Nurse,X,010 010,001 001,111 010,X,X,011 001,110 100,111 100,110 100,001 001,101 001,X,X
Sophia Torres,Doctor,111 010,111 100,X,110 010,111 010,X,X,111 001,X,X,X,111 100,111 100,111 100
Susan Scott,Admin,111 100,010 010,001 001,010 010,X,011 001,X,111 010,111 001,111 001,101 001,001 001,100 100,110 010
Patricia Garcia,Admin,111 010,101 100,111 001,X,100 100,001 001,111 001,X,X,011 001,100 100,001 001,X,110 010
Dorothy Lopez,Nurse,001 001,110 010,001 001,111 010,110 010,111 010,101 001,X,X,111 100,X,011 010,111 010,001 001
John Lewis,Doctor,X,X,111 100,100 100,X,100 100,X,010 010,X,101 100,101 001,101 001,X,100 100
John Allen,Doctor,X,111 100,X,111 001,110 010,001 001,100 100,110 010,X,X,X,100 100,X,111 010
Richard Rodriguez,Nurse,111 010,X,011 010,001 001,010 010,101 001,010 010,X,X,100 100,011 010,X,110 100,110 100
Noah Walker,Doctor,111 100,111 010,111 100,X,X,101 001,001 001,111 100,101 001,X,101 100,100 100,111 100,110 010
Charlotte Torres,Admin,111 001,111 010,010 010,010 010,X,001 001,111 010,010 010,X,111 100,010 010,111 010,011 001,110 100
Thomas Robinson,Admin,011 001,111 010,X,011 001,X,011 010,111 100,011 001,111 001,101 001,110 010,X,X,001 001
Alexander Wilson,Admin,111 010,111 001,110 010,100 100,X,010 010,010 010,X,111 010,111 001,100 100,101 100,100 100,011 001
Richard Torres,Doctor,111 010,X,X,111 010,001 001,111 010,101 100,110 010,111 010,101 001,111 001,010 010,101 001,010 010
Jennifer Garcia,Doctor,111 001,111 100,111 010,X,X,100 100,101 001,101 001,111 010,X,X,100 100,100 100,111 001
Lisa Smith,Admin,X,100 100,111 100,X,010 010,111 100,111 001,X,111 100,X,100 100,011 001,011 010,111 010
Susan Walker,Admin,011 001,101 001,110 100,111 100,100 100,101 001,111 010,010 010,110 100,101 100,X,011 001,X,X
William Hill,Nurse,100 100,111 010,001 001,110 100,111 100,100 100,010 010,010 010,X,X,101 100,010 010,X,X
Charlotte Garcia,Admin,111 001,100 100,X,X,101 001,111 001,X,001 001,110 100,111 100,110 010,111 100,110 010,110 010
Amelia Flores,Admin,X,111 010,101 001,110 010,110 100,011 010,100 100,111 010,X,100 100,100 100,100 100,101 001,110 100
Charles Sanchez,Nurse,110 010,110 100,011 001,100 100,111 001,111 001,111 100,100 100,100 100,111 010,110 100,X,X,X
David Hill,Doctor,100 100,100 100,011 010,110 100,X,101 100,011 010,101 001,101 100,010 010,101 100,111 100,100 100,110 100
Amelia Wilson,Doctor,X,X,101 100,111 010,X,101 001,111 010,X,111 001,001 001,111 010,111 100,111 100,111 001
Mia Jones,Doctor,110 100,111 001,111 100,011 001,011 010,011 010,011 010,001 001,111 001,111 100,100 100,111 010,011 010,100 100
Isabella Sanchez,Doctor,101 001,X,011 010,001 001,111 010,010 010,110 010,011 010,011 001,010 010,010 010,111 001,X,X
Harper Miller,Nurse,111 001,X,111 010,111 010,011 010,001 001,010 010,X,100 100,X,X,X,110 100,011 010
James Martinez,Nurse,X,101 100,111 010,111 010,X,011 001,X,100 100,101 001,111 001,111 100,100 100,001 001,X
Amelia Garcia,Doctor,110 010,001 001,110 010,111 010,111 001,100 100,111 001,111 001,100 100,111 010,100 100,100 100,110 010,101 001
Noah Ramirez,Admin,001 001,101 001,X,111 001,010 010,X,X,X,111 010,X,111 010,111 001,X,111 010
Harper Thompson,Nurse,100 100,101 100,111 100,010 010,111 100,111 010,111 001,X,111 001,X,X,100 100,X,111 010
Noah Moore,Admin,100 100,111 010,X,110 100,111 010,010 010,001 001,X,110 010,X,001 001,111 010,111 100,010 010
Amelia Lopez,Doctor,010 010,X,111 010,111 010,111 001,110 100,101 100,X,X,001 001,100 100,100 100,X,010 010
Oliver Torres,Nurse,010 010,100 100,X,X,X,011 001,111 010,110 100,X,X,110 100,010 010,001 001,010 010
Evelyn Scott,Doctor,011 010,101 100,100 100,X,X,010 010,X,110 010,111 001,X,111 100,111 010,110 100,111 001
Lisa Lee,Doctor,011 010,X,100 100,001 001,111 100,X,X,X,100 100,110 010,111 001,010 010,110 100,110 100
Dorothy Sanchez,Nurse,010 010,111 001,111 010,010 010,100 100,011 010,110 100,100 100,X,100 100,111 100,111 001,111 010,111 100
Robert Nguyen,Nurse,011 010,001 001,010 010,101 001,110 010,010 010,111 001,011 010,010 010,011 001,111 001,110 010,011 001,010 010
Elijah Williams,Admin,101 001,010 010,111 010,X,011 001,X,X,011 010,100 100,111 001,101 100,X,X,X
Barbara Wright,Nurse,X,X,011 001,001 001,111 001,X,011 010,111 010,111 100,111 001,X,010 010,001 001,010 010
Ava Rodriguez,Admin,001 001,111 001,111 010,100 100,011 001,X,111 100,010 010,X,101 100,110 010,111 010,010 010,100 100
Dorothy Taylor,Doctor,X,101 100,100 100,010 010,100 100,X,X,101 100,X,X,101 001,X,111 100,111 010
David Johnson,Nurse,111 001,100 100,X,X,X,X,011 010,110 100,111 100,111 010,X,111 001,X,X
Margaret Brown,Doctor,111 100,111 001,111 001,X,X,011 001,101 100,010 010,111 001,111 001,010 010,110 010,111 100,X
Joseph Nguyen,Admin,011 010,111 100,101 001,X,100 100,111 001,X,101 100,X,X,011 010,X,X,010 010
Henry Martin,Nurse,101 001,001 001,101 100,X,010 010,101 001,101 100,001 001,111 001,011 010,X,100 100,011 010,001 001
Evelyn Wright,Nurse,010 010,X,011 001,X,X,010 010,100 100,110 100,X,110 010,X,111 010,111 001,101 001
Thomas Rodriguez,Admin,111 001,X,110 100,100 100,111 001,100 100,100 100,011 001,X,X,X,011 010,101 100,010 010
Patricia Taylor,Admin,X,100 100,X,110 010,X,101 100,001 001,100 100,100 100,X,010 010,X,111 100,111 001
Michael Gonzalez,Doctor,X,X,X,X,010 010,X,111 001,001 001,010 010,001 001,111 001,101 001,111 100,X
Charles Nguyen,Doctor,111 100,101 100,011 001,100 100,X,011 001,110 010,X,100 100,001 001,110 010,111 100,101 001,100 100
Lisa Clark,Admin,X,010 010,X,001 001,111 100,X,010 010,111 010,X,101 001,001 001,011 001,011 001,111 010
Liam Torres,Admin,101 100,111 010,110 010,111 100,101 001,111 010,X,111 100,111 010,110 100,001 001,110 100,100 100,010 010
William Harris,Doctor,010 010,011 001,010 010,100 100,111 001,X,001 001,X,100 100,101 001,X,X,111 100,011 001
Emma Wilson,Nurse,X,001 001,110 010,010 010,001 001,101 100,111 010,011 010,X,110 010,011 001,110 010,X,111 100
Ava Flores,Doctor,X,111 100,X,X,111 010,X,001 001,111 100,111 100,110 010,111 001,101 001,111 100,X
Mary Robinson,Admin,111 100,100 100,X,X,001 001,100 100,101 100,X,X,X,111 001,111 100,X,111 100
William Hernandez,Admin,001 001,111 001,111 100,101 001,011 001,010 010,111 100,111 100,X,011 001,001 001,011 010,101 001,001 001
Evelyn Anderson,Nurse,110 010,101 001,100 100,011 010,011 010,111 001,101 001,001 001,111 001,111 010,001 001,010 010,101 100,010 010
Benjamin Gonzalez,Doctor,X,001 001,111 001,100 100,110 100,010 010,100 100,001 001,100 100,101 100,111 100,110 010,X,101 100
Margaret Hernandez,Nurse,111 100,111 100,100 100,100 100,110 100,X,110 100,111 100,110 100,011 010,111 010,X,111 100,110 100
Richard Williams,Admin,101 100,101 100,X,111 010,X,010 010,X,X,X,110 100,X,100 100,111 001,111 001
Robert Johnson,Nurse,X,101 100,111 001,111 010,010 010,011 010,111 100,X,101 100,100 100,111 001,X,111 001,111 001
Elijah Lewis,Admin,111 010,100 100,X,100 100,X,110 100,011 001,X,011 001,100 100,010 010,X,111 001,111 001
David Jones,Doctor,X,110 100,111 001,111 001,101 001,101 001,001 001,110 010,111 010,011 010,111 010,X,100 100,011 010
Mary Anderson,Doctor,X,010 010,001 001,101 100,X,100 100,101 001,X,X,100 100,111 001,011 001,100 100,X
James Thompson,Nurse,X,111 001,X,001 001,111 100,110 010,111 001,011 001,001 001,X,X,110 100,X,111 100
Margaret Thomas,Admin,010 010,100 100,X,X,111 001,X,101 001,100 100,111 010,010 010,011 010,100 100,001 001,010 010
Joseph Torres,Admin,X,111 001,100 100,010 010,011 001,100 100,111 001,110 010,X,011 001,010 010,101 001,111 100,011 010
Amelia Williams,Admin,010 010,101 001,X,101 100,101 100,101 001,111 100,111 100,X,111 001,010 010,111 001,111 001,110 010
Mary Thompson,Nurse,111 010,111 010,X,001 001,111 100,011 001,100 100,100 100,X,100 100,001 001,001 001,001 001,X
Michael Taylor,Doctor,110 010,100 100,001 001,111 100,X,111 100,X,X,110 010,101 100,010 010,010 010,010 010,X
John Taylor,Doctor,111 001,101 001,111 010,010 010,111 010,110 010,010 010,111 001,X,111 010,X,001 001,X,111 100
David Jackson,Admin,X,X,X,100 100,111 100,X,X,001 001,100 100,111 001,111 100,111 010,111 100,X
Oliver Nguyen,Admin,X,111 010,010 010,010 010,011 001,111 010,X,111 100,010 010,111 001,111 100,100 100,111 010,111 100
Sophia Brown,Nurse,X,001 001,111 100,010 010,100 100,011 010,110 100,X,X,111 010,101 100,010 010,111 010,010 010
Alexander Jones,Nurse,X,010 010,100 100,X,010 010,111 100,101 001,111 010,001 001,011 001,110 010,011 010,100 100,X
Mia Gonzalez,Nurse,X,101 001,X,111 100,001 001,111 001,X,101 001,X,010 010,X,110 010,101 001,111 010
Barbara Torres,Admin,111 010,101 100,X,111 010,X,X,100 100,110 100,X,X,X,111 001,001 001,010 010
David Sanchez,Nurse,X,X,111 100,001 001,X,100 100,011 010,X,111 010,110 100,111 010,X,111 010,111 100
Barbara Hill,Admin,111 010,011 010,X,001 001,110 010,111 001,101 001,X,011 001,X,101 100,010 010,100 100,001 001
Emma Smith,Admin,101 001,001 001,010 010,111 100,X,010 010,X,001 001,001 001,111 100,111 010,010 010,011 010,111 010
Noah White,Doctor,X,011 010,X,011 010,X,111 001,X,111 010,111 001,111 010,111 100,001 001,111 010,X
Oliver Garcia,Nurse,010 010,100 100,X,001 001,X,110 010,011 010,X,100 100,X,011 010,101 001,X,111 010
Oliver Perez,Nurse,100 100,X,100 100,X,100 100,111 010,001 001,011 010,X,111 001,111 100,011 010,001 001,111 001
John Flores,Nurse,111 010,111 001,X,111 001,X,X,X,101 001,001 001,111 100,111 001,100 100,X,101 100
John Perez,Admin,X,X,111 100,111 100,X,010 010,101 100,111 001,110 100,111 001,110 100,010 010,101 100,X
Jennifer Scott,Admin,111 010,001 001,111 010,111 100,110 010,011 001,101 001,X,011 010,111 001,011 010,001 001,010 010,001 001
Isabella Wright,Admin,X,111 100,111 100,110 010,111 001,X,111 001,111 100,111 010,111 001,X,111 001,111 001,X
Patricia Hernandez,Doctor,111 100,111 001,X,101 001,110 010,010 010,100 100,111 001,010 010,X,011 001,X,100 100,111 001
Mia Flores,Nurse,110 100,001 001,101 001,011 010,011 010,100 100,X,011 001,001 001,011 001,110 010,X,010 010,110 010
Joseph Smith,Doctor,010 010,111 100,110 010,011 001,X,X,101 001,X,X,101 100,X,100 100,010 010,111 010
Michael Thomas,Nurse,111 010,101 001,111 010,011 010,110 010,111 001,010 010,X,111 100,100 100,111 010,101 100,011 010,010 010
Elijah Torres,Nurse,X,011 010,111 100,X,111 001,101 001,100 100,X,011 001,101 100,110 010,111 100,111 100,101 100
Margaret Anderson,Doctor,010 010,010 010,110 010,011 001,101 100,X,111 001,101 100,X,010 010,100 100,110 100,010 010,010 010
Elijah Thompson,Admin,111 001,111 100,111 010,100 100,111 010,111 010,111 001,111 001,100 100,X,111 001,X,110 010,010 010
Mia Walker,Admin,X,X,011 001,110 010,X,011 010,111 100,111 010,111 010,110 010,110 100,111 010,111 100,111 100
Jennifer Ramirez,Admin,X,101 100,011 001,X,X,111 001,X,110 100,100 100,110 010,X,100 100,101 100,111 100
Lucas Harris,Nurse,111 010,110 010,111 100,010 010,111 001,100 100,010 010,101 001,001 001,110 100,101 100,X,110 010,110 100
Sophia Smith,Admin,110 100,X,X,111 010,X,010 010,111 001,111 001,100 100,010 010,011 001,011 010,001 001,010 010
Charlotte Moore,Admin,011 001,101 100,001 001,100 100,011 010,X,001 001,101 100,X,111 100,011 010,X,001 001,111 001
James Wilson,Doctor,X,011 001,011 010,010 010,100 100,111 010,101 001,111 001,101 001,110 010,X,100 100,101 001,010 010
Olivia Sanchez,Admin,100 100,001 001,X,110 100,111 001,100 100,111 100,X,011 010,111 001,001 001,011 001,010 010,111 100
Barbara Miller,Admin,111 010,X,111 001,010 010,111 100,X,011 010,X,X,X,011 001,010 010,101 100,111 010
Charles Garcia,Doctor,111 100,010 010,111 001,011 001,111 100,011 010,101 100,111 100,100 100,111 010,110 010,X,010 010,111 010
Henry White,Nurse,100 100,111 100,X,X,111 010,101 001,010 010,111 001,100 100,101 100,001 001,111 010,X,101 001
Olivia Moore,Nurse,011 010,100 100,X,001 001,X,110 010,X,111 100,101 100,111 010,001 001,110 010,111 001,011 001
Elijah Lee,Admin,111 100,110 010,X,X,X,001 001,111 100,X,100 100,010 010,101 001,111 010,X,111 001
John Davis,Admin,010 010,011 010,010 010,110 010,011 010,111 100,111 100,X,100 100,111 001,111 001,010 010,111 100,X
Patricia Allen,Admin,111 100,100 100,101 001,X,X,X,X,111 010,101 100,011 010,110 010,X,100 100,X
Lucas Perez,Admin,010 010,111 010,010 010,X,111 001,100 100,X,001 001,110 010,X,001 001,001 001,101 001,X
Elijah Hernandez,Admin,X,011 001,100 100,100 100,011 001,111 100,101 001,101 001,001 001,011 001,001 001,X,X,X
Margaret Taylor,Admin,111 100,010 010,101 001,111 001,X,111 001,111 010,010 010,110 100,X,011 010,010 010,101 001,001 001
Benjamin Thomas,Admin,X,001 001,100 100,111 010,010 010,001 001,111 001,111 001,110 100,111 001,111 010,X,001 001,X
Barbara Brown,Doctor,111 010,101 100,111 010,X,110 010,011 001,110 100,011 001,010 010,111 001,100 100,011 001,X,001 001
Henry Nguyen,Doctor,111 100,111 001,111 010,001 001,X,X,111 100,001 001,101 001,111 010,010 010,111 100,X,X
Benjamin Scott,Nurse,X,101 100,010 010,X,X,X,X,X,X,111 010,011 010,100 100,110 100,111 100
Michael Perez,Nurse,101 001,011 010,101 001,X,X,111 001,X,001 001,111 001,X,110 100,101 001,011 001,X
Ava White,Doctor,101 001,011 010,X,010 010,011 001,X,X,001 001,111 100,X,101 001,X,010 010,X
Patricia Miller,Nurse,111 100,101 100,110 100,111 100,001 001,110 010,X,111 001,011 010,011 010,X,001 001,101 100,111 100
Lisa Torres,Admin,111 100,X,X,X,001 001,110 100,100 100,010 010,101 001,111 010,111 100,001 001,X,X
Robert Williams,Doctor,110 010,X,X,X,100 100,110 100,001 001,110 010,X,101 100,011 001,111 010,X,X
Richard Jackson,Doctor,010 010,110 010,111 001,101 100,011 001,100 100,X,010 010,111 001,111 001,111 010,101 100,111 001,X
Barbara Taylor,Doctor,010 010,X,111 001,011 001,110 010,111 001,001 001,011 001,010 010,001 001,100 100,X,X,101 100
Emma Clark,Doctor,101 001,X,X,001 001,111 010,X,111 100,111 010,111 001,011 010,111 100,111 010,110 100,X
Emma Jones,Admin,111 100,111 100,101 001,X,100 100,011 010,010 010,X,111 100,X,111 100,101 001,X,001 001
Noah Rodriguez,Doctor,X,100 100,111 010,011 010,111 010,X,X,010 010,X,111 100,011 010,001 001,101 100,X
David Thompson,Doctor,X,100 100,010 010,001 001,001 001,111 010,X,X,001 001,X,010 010,111 010,111 010,100 100
Elijah Jones,Admin,X,X,100 100,101 100,111 100,100 100,X,011 001,111 010,X,010 010,111 010,110 100,111 010
Olivia Martinez,Doctor,111 001,111 001,111 001,X,100 100,111 100,011 010,X,111 001,100 100,111 100,001 001,001 001,X
Margaret Moore,Nurse,101 001,011 010,X,111 010,X,010 010,X,001 001,X,X,X,111 001,X,111 010
Barbara Young,Doctor,101 001,111 010,010 010,111 001,X,110 010,111 100,100 100,X,111 010,001 001,100 100,001 001,101 100
Richard Harris,Doctor,111 100,101 001,101 001,011 001,X,111 001,111 100,111 100,101 001,X,X,110 100,X,101 100
David Gonzalez,Admin,111 100,010 010,X,X,X,X,011 001,100 100,111 010,X,101 100,X,100 100,X
Margaret Sanchez,Nurse,X,100 100,010 010,100 100,010 010,001 001,111 001,100 100,110 100,111 010,X,110 010,001 001,101 001
Dorothy Torres,Doctor,011 010,111 010,111 010,101 100,110 100,111 100,101 001,110 100,010 010,X,011 010,X,100 100,001 001
Evelyn Allen,Nurse,101 100,X,X,101 001,X,010 010,111 100,110 010,111 010,X,101 100,111 010,010 010,111 001
Evelyn Taylor,Nurse,001 001,111 001,111 010,101 100,101 001,010 010,111 010,X,110 100,111 010,011 010,X,011 001,101 001
Benjamin Lopez,Doctor,101 001,111 010,111 100,111 001,011 001,001 001,111 001,101 001,001 001,011 001,111 010,011 010,X,111 001
Robert Martinez,Doctor,X,011 001,X,101 100,110 100,111 100,111 001,111 001,101 100,X,001 001,010 010,111 100,X
Noah Robinson,Doctor,111 001,111 010,011 010,101 100,110 100,111 100,101 001,001 001,100 100,111 100,100 100,011 001,101 100,X
Benjamin Brown,Doctor,110 010,110 010,111 001,X,010 010,010 010,011 001,X,111 001,111 001,110 010,001 001,111 010,X
Harper Flores,Admin,111 100,111 010,X,X,100 100,X,X,X,101 100,101 100,010 010,110 010,111 001,X
Dorothy Walker,Nurse,111 010,111 010,100 100,X,X,X,001 001,111 100,111 001,110 010,101 001,010 010,010 010,011 001
Linda Walker,Admin,010 010,X,111 100,001 001,X,X,111 100,111 001,001 001,011 001,011 001,111 010,X,011 010
Thomas Lee,Doctor,111 100,111 100,111 100,110 100,111 100,X,101 100,001 001,011 010,011 010,010 010,X,011 010,101 100
Mary Lopez,Admin,011 010,111 010,X,111 010,100 100,110 100,011 010,010 010,X,001 001,111 001,111 100,111 010,100 100
Isabella Robinson,Nurse,X,010 010,011 001,011 010,111 100,101 001,011 010,010 010,X,001 001,X,010 010,110 010,011 010
David Martinez,Admin,X,011 001,100 100,101 100,X,111 100,101 001,111 100,101 100,101 001,X,X,X,X
Elijah Sanchez,Nurse,111 100,010 010,100 100,011 001,001 001,110 100,001 001,100 100,X,110 010,X,001 001,111 010,001 001
Sophia Thompson,Admin,001 001,001 001,111 100,011 001,X,X,110 100,X,001 001,100 100,101 001,111 010,010 010,100 100
Noah King,Admin,001 001,111 100,X,X,110 100,X,111 001,111 001,X,111 100,111 100,011 010,111 100,X
Elizabeth Lee,Doctor,001 001,X,010 010,110 010,X,001 001,111 100,100 100,111 001,111 010,111 100,010 010,111 001,111 001
David Walker,Doctor,X,X,X,X,X,111 001,X,110 010,X,010 010,001 001,100 100,001 001,111 100
David Lewis,Doctor,X,011 001,110 010,X,X,110 010,110 100,110 100,X,111 100,001 001,011 001,100 100,111 010
Benjamin Thompson,Admin,X,001 001,X,110 100,111 010,101 100,111 010,111 010,111 100,100 100,010 010,X,101 100,X
William King,Nurse,X,110 100,X,X,111 010,101 100,100 100,X,100 100,X,010 010,X,111 100,100 100
Benjamin Lee,Doctor,100 100,011 010,101 100,100 100,111 010,100 100,001 001,011 001,111 100,111 001,100 100,010 010,101 100,001 001
Elijah Smith,Nurse,111 100,001 001,X,X,001 001,001 001,011 001,X,110 010,110 010,100 100,100 100,010 010,001 001
Isabella Smith,Doctor,X,111 001,X,X,101 001,X,101 001,X,111 100,101 100,X,X,111 100,101 001
Linda Allen,Doctor,110 100,111 010,X,110 010,001 001,010 010,001 001,X,001 001,X,111 001,110 100,111 010,X
Dorothy Young,Nurse,001 001,110 100,111 001,111 001,111 001,110 010,111 100,X,011 001,011 001,111 010,111 010,010 010,010 010
Ava Smith,Nurse,X,001 001,110 100,X,111 100,001 001,X,X,111 100,101 100,111 100,011 010,101 001,011 001
Jennifer Wilson,Nurse,011 010,X,011 010,101 100,X,111 001,X,010 010,110 100,111 100,111 010,100 100,001 001,001 001
Charles Gonzalez,Doctor,110 010,X,X,010 010,X,110 100,X,001 001,X,111 010,001 001,X,100 100,X
Dorothy Lee,Nurse,X,001 001,111 100,110 100,111 010,111 010,111 100,X,X,110 100,011 001,X,111 100,100 100
Ava Perez,Nurse,010 010,100 100,001 001,100 100,110 100,110 100,X,111 010,111 100,010 010,101 001,100 100,X,101 100
Lucas Thompson,Admin,001 001,001 001,010 010,111 001,111 001,001 001,011 001,X,X,011 001,X,101 001,011 001,110 100
Olivia Lewis,Nurse,111 100,110 100,X,011 001,101 100,111 010,011 001,100 100,101 100,110 010,100 100,111 100,X,X
Mary Jackson,Admin,X,X,101 100,011 010,110 100,X,010 010,101 100,011 010,X,X,010 010,100 100,111 001
Margaret Thompson,Nurse,100 100,111 010,101 100,101 001,111 100,110 100,101 001,101 001,X,X,111 100,111 100,111 010,X
Richard Jones,Admin,011 001,010 010,111 100,100 100,010 010,001 001,X,001 001,001 001,011 010,100 100,111 100,011 001,X
Alexander Thompson,Admin,111 001,111 001,X,111 100,011 010,X,011 010,101 100,X,101 001,X,111 001,010 010,111 001
Patricia Lee,Nurse,X,001 001,011 010,X,101 001,101 100,X,X,111 010,X,110 100,001 001,X,111 010
Olivia Scott,Admin,111 100,110 010,111 001,X,X,X,111 001,010 010,111 001,111 001,101 001,101 001,111 001,X
Benjamin Rodriguez,Nurse,111 001,X,001 001,001 001,010 010,X,X,100 100,X,111 001,X,011 001,010 010,110 100
Olivia Flores,Admin,111 010,X,011 001,111 010,X,101 001,X,X,111 001,111 100,001 001,111 100,111 010,010 010
Linda Nguyen,Doctor,111 100,111 010,X,111 010,110 100,111 001,X,111 010,X,110 010,101 100,X,101 100,111 010
Sophia Walker,Doctor,100 100,101 001,010 010,001 001,X,011 001,X,111 001,111 100,010 010,X,111 010,X,110 010
Lucas Johnson,Admin,110 010,010 010,010 010,X,X,111 001,101 100,011 010,111 001,100 100,101 001,111 001,111 010,X
Lucas Rodriguez,Doctor,X,111 010,110 100,X,111 010,111 010,111 001,X,111 100,010 010,X,100 100,X,001 001
Henry Jones,Nurse,111 010,100 100,111 001,111 100,011 001,010 010,010 010,X,100 100,100 100,100 100,111 001,X,111 100
Elijah Martin,Admin,111 001,111 100,X,010 010,001 001,110 100,011 001,101 100,010 010,X,X,110 010,111 001,111 100
Oliver Scott,Admin,X,011 010,101 100,100 100,100 100,010 010,011 010,X,011 001,X,111 100,111 010,111 100,010 010
Charles Allen,Admin,X,100 100,111 100,X,100 100,100 100,010 010,011 001,101 100,011 001,001 001,011 001,X,001 001
Michael Thompson,Nurse,111 100,X,011 010,100 100,X,111 100,X,001 001,X,010 010,011 010,010 010,X,110 010
Elijah Allen,Nurse,011 001,100 100,X,101 001,111 001,111 001,010 010,100 100,010 010,011 001,011 001,X,111 010,111 001
Patricia Lewis,Nurse,X,010 010,101 001,101 001,110 100,110 010,X,111 100,X,100 100,110 100,110 010,110 010,001 001
Joseph Allen,Admin,010 010,X,101 001,111 001,111 010,110 010,X,X,111 100,X,010 010,X,111 010,001 001
Elizabeth Lewis,Admin,X,X,010 010,101 001,111 001,101 001,100 100,101 100,011 001,010 010,111 001,110 100,X,100 100
Evelyn Moore,Nurse,111 001,100 100,111 100,100 100,011 010,X,010 010,X,001 001,011 001,010 010,X,001 001,011 001
Barbara Martinez,Admin,100 100,X,X,111 001,110 100,X,X,110 010,011 010,111 010,X,110 010,111 100,001 001
Benjamin Jones,Admin,111 010,101 100,100 100,101 001,X,X,111 100,101 100,X,100 100,111 100,011 001,X,101 001
Benjamin Walker,Nurse,110 010,011 001,X,010 010,010 010,101 001,X,X,111 010,111 001,101 001,111 010,111 100,110 100
Liam Miller,Admin,X,011 001,110 100,111 010,110 010,X,X,111 100,X,111 100,110 100,011 001,101 001,X
Mia Williams,Nurse,001 001,111 001,111 010,011 001,010 010,100 100,111 010,111 100,X,111 001,011 001,111 001,011 001,111 001
Oliver Sanchez,Nurse,101 100,X,111 001,011 010,111 001,111 010,111 010,110 010,010 010,111 001,011 010,101 100,111 010,110 010
Elijah Walker,Doctor,001 001,100 100,X,X,111 010,110 010,011 010,111 010,010 010,111 001,111 010,010 010,010 010,001 001
