Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Richard Walker,Doctor,110 010,001 001,111 100,001 001,111 001,111 010,001 001,100 100,X,001 001,110 010,111 010,111 001,111 100
Mia Martin,Doctor,100 100,111 100,X,X,001 001,X,111 100,100 100,X,010 010,X,X,X,111 010
Noah Lee,Admin,100 100,011 001,111 010,100 100,111 010,100 100,110 100,X,X,X,010 010,X,X,010 010
James Lee,Admin,X,110 010,001 001,101 001,100 100,001 001,100 100,100 100,X,011 010,101 100,010 010,110 100,111 100
Mary Anderson,Nurse,X,X,011 010,X,X,010 010,100 100,111 001,111 100,010 010,111 010,X,100 100,101 001
Harper Smith,Doctor,X,010 010,X,X,110 010,111 010,110 100,111 001,100 100,100 100,X,X,X,X
Charlotte Martinez,Doctor,001 001,001 001,X,X,101 001,111 100,011 001,110 010,X,X,X,010 010,110 010,110 100
Richard Lewis,Nurse,X,111 010,100 100,111 100,X,X,110 010,101 100,X,111 100,001 001,001 001,X,X
William Ramirez,Nurse,010 010,101 001,111 100,100 100,101 001,101 001,111 010,100 100,001 001,001 001,100 100,111 010,111 001,010 010
Evelyn Lopez,Nurse,111 010,101 100,X,X,X,010 010,X,011 010,X,001 001,111 100,111 100,010 010,111 010
Noah Moore,Nurse,111 100,011 010,111 001,111 100,011 010,010 010,110 100,X,111 100,111 001,111 100,111 010,010 010,011 010
Thomas White,Doctor,011 001,X,111 010,011 001,011 001,X,010 010,X,X,111 010,111 001,111 001,010 010,111 100
Lucas Perez,Doctor,010 010,111 001,010 010,X,010 010,011 010,110 010,X,101 001,101 001,111 010,X,X,111 010
Patricia Gonzalez,Doctor,X,011 010,110 010,X,111 001,101 100,111 010,110 010,X,011 010,100 100,100 100,111 100,X
Alexander Robinson,Admin,011 010,011 010,100 100,X,X,111 001,111 001,101 100,001 001,X,111 001,010 010,111 010,010 010
John Perez,Nurse,010 010,111 001,100 100,101 001,X,101 100,101 100,X,011 001,011 010,X,101 100,001 001,001 001
Mary Brown,Doctor,X,011 001,011 001,011 010,011 001,111 001,010 010,101 001,X,010 010,110 010,X,111 001,111 001
Oliver Jackson,Admin,X,010 010,100 100,010 010,010 010,X,001 001,111 001,X,110 100,101 100,110 100,010 010,X
Linda Jones,Admin,001 001,111 001,X,X,111 001,X,010 010,010 010,111 010,100 100,001 001,001 001,111 100,110 010
David Martinez,Nurse,111 001,X,110 100,X,001 001,001 001,010 010,111 100,111 100,X,101 001,X,111 010,X
Oliver Ramirez,Admin,X,111 001,001 001,X,001 001,X,111 001,101 001,110 010,X,X,101 001,011 001,100 100
Noah Thompson,Admin,110 010,111 001,011 010,X,110 100,011 010,100 100,100 100,X,001 001,101 100,101 100,X,001 001
Mia Jones,Admin,100 100,111 001,011 010,X,111 100,X,001 001,X,010 010,111 010,X,011 001,101 001,X
Barbara Ramirez,Nurse,100 100,110 010,011 001,111 001,111 001,010 010,111 100,111 001,101 100,X,X,110 100,110 010,111 100
Jennifer Sanchez,Admin,X,X,101 100,110 100,X,111 010,011 001,111 100,111 010,111 100,X,010 010,101 100,110 010
Liam Wilson,Nurse,001 001,001 001,111 100,011 001,111 001,110 010,111 010,111 001,X,110 010,111 100,110 100,110 100,101 001
Joseph Robinson,Doctor,010 010,111 010,X,100 100,X,X,100 100,011 010,001 001,011 010,101 001,X,011 001,111 001
James Martin,Nurse,111 100,100 100,001 001,011 010,111 100,X,101 100,010 010,011 001,010 010,111 001,X,111 010,110 100
Dorothy Davis,Admin,101 001,011 001,111 010,100 100,111 010,011 010,100 100,X,111 001,011 001,X,101 100,011 001,X
Charles Taylor,Admin,111 100,011 001,100 100,011 001,111 001,X,111 001,X,111 010,010 010,X,101 001,100 100,110 100
Michael Wright,Nurse,010 010,010 010,X,111 010,X,011 010,X,010 010,X,101 100,X,101 100,111 100,010 010
Liam Wright,Nurse,011 001,X,110 010,X,101 001,001 001,X,110 100,101 001,101 001,111 100,110 010,X,111 010
Amelia White,Nurse,011 001,111 010,X,101 001,111 100,010 010,101 001,010 010,X,010 010,X,X,110 100,X
Patricia Miller,Admin,111 001,010 010,X,011 010,111 010,010 010,101 100,111 010,111 001,X,111 010,110 100,010 010,X
Henry Clark,Doctor,100 100,110 100,X,010 010,X,010 010,001 001,X,X,110 100,X,X,011 001,001 001
Patricia Smith,Admin,X,111 010,010 010,110 010,X,110 100,100 100,001 001,101 100,101 001,010 010,X,111 010,X
Mia Nguyen,Nurse,100 100,010 010,X,111 010,101 001,101 001,111 010,X,X,001 001,101 001,111 100,110 010,011 001
Charles Lee,Admin,101 001,X,111 010,011 010,X,111 010,111 001,010 010,X,001 001,010 010,111 010,X,100 100
Joseph Martin,Admin,001 001,101 100,010 010,111 001,X,X,X,111 001,001 001,001 001,010 010,100 100,X,X
Harper Jones,Nurse,100 100,010 010,X,101 001,X,X,111 001,001 001,110 100,010 010,X,111 001,111 001,111 001
John Taylor,Nurse,011 010,111 001,101 001,X,100 100,111 001,X,101 001,X,111 100,101 001,011 001,111 001,X
Patricia Torres,Admin,011 001,111 100,011 001,100 100,101 001,101 100,111 010,101 001,100 100,111 010,X,X,010 010,111 100
Liam Young,Nurse,010 010,010 010,111 100,111 001,010 010,X,111 010,011 010,110 100,111 100,001 001,010 010,X,011 010
Alexander Gonzalez,Admin,001 001,X,110 010,111 001,111 010,111 100,110 010,101 001,X,111 001,X,X,001 001,011 010
Barbara Brown,Doctor,111 010,001 001,X,111 100,111 100,X,011 010,100 100,011 001,001 001,100 100,X,010 010,111 010
Linda Johnson,Doctor,X,111 100,001 001,011 010,100 100,101 001,X,X,X,100 100,X,X,011 010,010 010
Michael Johnson,Nurse,111 001,X,001 001,111 010,101 001,111 001,110 100,100 100,111 100,X,110 010,101 100,X,101 001
Lisa Lewis,Doctor,X,011 010,011 010,101 100,111 001,X,111 001,011 010,111 100,100 100,X,X,111 010,100 100
Harper Wilson,Doctor,X,X,111 001,111 100,101 001,111 001,101 001,101 100,X,111 001,100 100,X,001 001,011 001
William Lee,Nurse,110 010,X,X,110 100,111 100,111 001,X,101 100,001 001,X,011 001,111 100,001 001,011 001
Mia King,Nurse,111 010,110 100,001 001,111 010,111 001,X,100 100,111 010,111 001,011 001,001 001,X,010 010,X
Oliver Wilson,Admin,100 100,010 010,111 010,111 010,110 100,111 100,X,001 001,101 100,100 100,X,X,011 001,100 100
William Davis,Admin,110 100,110 100,101 100,111 010,111 100,001 001,111 001,001 001,001 001,X,111 001,110 100,101 001,111 001
Patricia Walker,Admin,101 100,110 010,X,101 100,X,X,001 001,X,101 001,110 010,010 010,111 100,111 010,X
Margaret King,Nurse,X,111 001,X,110 100,111 100,111 010,101 100,X,X,101 001,111 001,X,111 010,100 100
Margaret Wilson,Nurse,110 010,100 100,111 010,111 010,100 100,111 100,111 010,001 001,100 100,011 001,X,X,010 010,X
Henry Smith,Admin,101 001,111 100,010 010,100 100,X,011 010,100 100,101 100,110 010,111 010,011 010,X,X,111 100
Robert White,Admin,001 001,X,011 001,X,111 001,101 001,X,011 001,X,001 001,101 100,110 100,011 001,001 001
Charlotte Robinson,Admin,001 001,011 001,110 010,111 100,111 001,X,001 001,101 100,111 010,X,111 100,100 100,110 100,X
Oliver Davis,Nurse,X,110 100,001 001,001 001,101 100,X,X,111 100,100 100,101 100,001 001,100 100,X,101 001
Emma Sanchez,Doctor,X,X,011 001,100 100,X,111 001,X,111 100,111 001,X,111 100,111 001,011 010,001 001
Patricia Lewis,Nurse,100 100,011 001,100 100,011 001,011 010,111 001,111 100,110 100,110 010,X,111 001,110 010,011 010,X
Oliver Garcia,Doctor,011 001,111 010,111 001,101 100,X,001 001,X,011 001,001 001,111 010,111 010,111 001,010 010,X
Ava Sanchez,Doctor,110 010,010 010,101 001,X,X,X,X,100 100,X,111 100,111 100,111 010,100 100,011 001
Henry Taylor,Doctor,010 010,100 100,111 100,X,110 100,X,X,111 001,X,111 001,X,X,X,X
John Flores,Nurse,X,100 100,X,110 010,010 010,X,001 001,110 010,101 001,001 001,X,111 001,111 001,111 001
Charles Robinson,Admin,010 010,X,X,001 001,011 010,X,100 100,X,111 100,111 010,111 001,001 001,101 001,X
Benjamin Jones,Admin,X,011 001,X,X,X,X,001 001,011 010,110 010,110 010,010 010,111 100,001 001,X
Lucas Jones,Admin,X,111 100,011 001,101 001,111 010,001 001,111 100,111 100,111 010,101 100,010 010,110 010,111 001,110 100
Oliver Martinez,Nurse,010 010,010 010,X,001 001,110 100,X,101 100,X,X,010 010,X,111 010,111 001,001 001
Patricia Taylor,Doctor,X,100 100,X,101 100,011 001,111 001,X,100 100,X,101 001,X,011 001,X,111 010
Linda Nguyen,Admin,X,X,111 010,110 100,001 001,011 010,101 100,X,100 100,110 100,X,011 010,101 100,111 010
Amelia Thomas,Admin,111 100,X,111 010,101 100,010 010,100 100,110 010,X,101 100,111 100,001 001,100 100,100 100,X
Charlotte Davis,Nurse,X,010 010,011 001,010 010,X,110 100,111 100,X,110 100,100 100,010 010,X,100 100,010 010
Joseph Garcia,Doctor,001 001,111 100,010 010,X,010 010,100 100,111 100,111 001,111 010,111 001,111 010,111 010,X,010 010
Elizabeth Anderson,Doctor,111 010,111 010,011 010,111 100,001 001,X,X,X,111 010,111 001,100 100,X,110 100,101 001
Michael Thompson,Admin,100 100,111 100,010 010,011 001,111 001,X,100 100,111 001,110 010,X,001 001,X,110 010,101 001
Margaret White,Doctor,100 100,011 010,110 010,X,011 001,111 001,100 100,X,X,011 001,X,011 010,110 010,111 001
Mary Taylor,Nurse,001 001,101 100,X,101 100,X,101 100,010 010,111 010,X,011 010,001 001,X,100 100,101 100
Joseph Ramirez,Doctor,011 010,001 001,011 001,110 010,X,111 010,111 010,101 001,111 001,100 100,101 100,X,100 100,011 010
Oliver Clark,Nurse,X,X,001 001,100 100,100 100,111 010,111 100,010 010,111 010,111 010,X,101 001,X,111 001
Liam Moore,Doctor,X,001 001,X,111 010,111 010,011 010,X,001 001,110 010,101 100,101 001,010 010,110 010,001 001
Benjamin White,Admin,010 010,100 100,101 001,111 010,010 010,110 010,001 001,010 010,010 010,001 001,111 001,001 001,111 010,001 001
Sophia Martinez,Admin,011 001,111 010,X,101 001,001 001,111 100,110 010,111 100,111 010,111 100,101 100,111 010,X,111 100
Dorothy Wilson,Doctor,101 001,111 001,111 001,010 010,110 010,001 001,011 001,111 001,X,001 001,111 001,010 010,100 100,110 010
Lisa Jackson,Doctor,X,111 001,111 100,110 100,X,X,111 010,100 100,011 010,X,110 010,111 100,011 010,111 010
Charlotte Miller,Doctor,100 100,X,111 100,111 001,100 100,X,111 001,111 100,X,010 010,111 100,X,110 010,X
John Garcia,Admin,X,100 100,010 010,011 010,011 010,100 100,110 010,101 100,010 010,111 010,X,010 010,111 010,111 100
Robert Thompson,Doctor,110 100,100 100,111 100,100 100,110 010,001 001,011 010,111 001,101 001,110 010,111 001,111 100,111 001,X
Joseph Sanchez,Admin,111 100,001 001,X,111 010,100 100,100 100,X,111 010,X,111 100,X,111 100,100 100,X
Emma Brown,Doctor,010 010,111 010,X,111 001,110 100,111 001,010 010,011 001,101 100,011 010,100 100,X,X,111 001
Olivia Moore,Doctor,X,011 010,101 001,001 001,010 010,010 010,100 100,110 100,111 100,X,111 010,111 001,110 100,001 001
Noah Jones,Doctor,001 001,101 100,011 010,X,110 100,X,010 010,X,X,111 010,101 100,111 010,010 010,110 100
Mary Torres,Admin,X,101 001,111 001,011 010,X,X,X,X,101 001,111 010,111 010,111 100,001 001,X
Lisa Miller,Admin,100 100,010 010,X,010 010,X,X,X,101 001,X,111 001,111 010,X,110 010,111 001
Margaret Harris,Admin,010 010,101 100,011 010,X,010 010,010 010,011 010,111 010,011 010,110 010,111 010,110 100,X,111 001
Henry Martin,Nurse,101 001,010 010,X,111 001,X,101 001,111 010,010 010,110 100,011 010,100 100,X,011 001,010 010
Mary Jackson,Nurse,111 100,010 010,001 001,111 010,X,X,111 001,111 100,X,X,X,011 001,X,111 010
William Rodriguez,Nurse,X,X,110 010,X,111 100,110 010,110 100,111 100,X,111 100,110 010,011 001,X,101 001
Richard Williams,Admin,110 010,110 100,111 010,111 100,111 010,011 010,111 001,101 100,111 010,111 010,001 001,010 010,111 010,100 100
Richard Martinez,Admin,X,110 100,100 100,010 010,110 100,111 010,110 010,001 001,010 010,010 010,001 001,010 010,111 010,111 100
Olivia Jackson,Nurse,111 010,X,X,110 010,101 100,011 001,110 010,011 001,011 001,001 001,X,011 001,X,X
Alexander Moore,Doctor,010 010,100 100,X,101 001,010 010,X,111 010,010 010,011 001,110 100,111 001,101 001,001 001,X
William Perez,Nurse,X,101 100,110 100,100 100,010 010,111 001,111 100,100 100,011 001,101 001,010 010,111 100,101 001,X
Mary Young,Admin,110 010,010 010,011 001,101 100,111 001,X,111 001,X,111 001,111 100,101 100,100 100,011 010,010 010
Benjamin Nguyen,Doctor,101 100,011 010,011 001,110 010,X,X,110 010,X,111 100,X,100 100,111 001,111 100,111 010
William Smith,Nurse,010 010,X,111 100,010 010,100 100,011 010,110 010,101 001,101 100,X,X,111 100,X,001 001
John Jones,Admin,X,111 010,111 100,X,X,111 001,X,111 001,101 100,X,110 010,111 001,011 001,X
David Williams,Nurse,111 010,X,001 001,X,001 001,001 001,111 100,100 100,111 001,010 010,111 100,001 001,111 010,111 010
Thomas Wilson,Nurse,010 010,X,100 100,110 100,110 100,111 010,X,X,111 100,X,111 010,111 001,111 100,111 100
Thomas Lopez,Nurse,001 001,100 100,010 010,101 001,101 100,010 010,111 010,110 100,111 010,001 001,111 010,110 100,100 100,110 010
Lucas Anderson,Doctor,X,X,X,X,011 010,101 100,X,111 010,111 001,010 010,010 010,011 001,X,100 100
Mary Williams,Doctor,101 001,101 001,X,111 100,101 001,111 010,001 001,111 100,110 100,001 001,001 001,100 100,110 010,101 100
Benjamin Thompson,Admin,100 100,111 001,X,101 001,010 010,010 010,100 100,111 100,100 100,110 100,110 010,111 100,111 001,001 001
Ava Wilson,Nurse,110 010,010 010,110 100,001 001,011 001,X,001 001,111 100,111 001,100 100,111 001,111 100,111 100,X
James Robinson,Doctor,111 100,X,001 001,100 100,010 010,001 001,111 001,100 100,011 001,100 100,010 010,100 100,111 010,X
Sophia Anderson,Nurse,011 001,111 100,110 100,001 001,011 001,011 010,X,101 100,001 001,X,010 010,010 010,100 100,011 010
Michael Nguyen,Admin,X,011 010,111 001,100 100,X,111 100,X,110 100,110 010,100 100,001 001,100 100,011 001,X
Thomas Wright,Doctor,X,X,101 100,001 001,111 010,011 010,011 001,111 010,001 001,111 001,100 100,X,100 100,101 001
James Flores,Nurse,X,100 100,001 001,111 100,X,011 010,001 001,X,010 010,010 010,111 010,001 001,X,011 001
Benjamin Ramirez,Nurse,100 100,111 010,111 001,111 001,101 001,010 010,101 001,110 010,X,111 010,111 010,010 010,100 100,010 010
Patricia Martin,Admin,001 001,010 010,X,X,100 100,X,X,111 010,100 100,111 100,111 010,100 100,X,011 001
Olivia Garcia,Nurse,111 010,101 100,001 001,110 100,110 100,101 001,001 001,110 010,110 010,111 010,111 001,111 100,111 100,010 010
Charles Harris,Nurse,101 100,101 001,001 001,001 001,X,111 100,011 010,X,110 100,X,101 001,X,010 010,110 010
Linda Lopez,Admin,X,111 001,X,X,X,110 100,X,010 010,010 010,010 010,X,110 100,100 100,011 001
Benjamin Walker,Nurse,100 100,110 010,111 001,100 100,110 010,X,101 001,101 100,111 001,X,X,111 010,101 001,111 100
Barbara Walker,Nurse,010 010,100 100,100 100,111 010,X,010 010,010 010,111 010,X,X,001 001,111 100,X,010 010
Olivia Walker,Doctor,011 010,X,001 001,X,001 001,111 100,111 001,X,001 001,010 010,111 100,101 001,001 001,111 001
Olivia Taylor,Nurse,011 010,X,100 100,001 001,011 001,011 001,111 100,X,010 010,111 001,001 001,X,111 100,X
Michael Wilson,Doctor,111 100,110 010,111 100,111 100,111 010,001 001,X,010 010,X,010 010,X,111 010,111 001,X
Evelyn Martin,Nurse,001 001,100 100,X,111 100,110 100,100 100,100 100,011 001,X,011 001,010 010,101 001,X,011 010
Elijah Garcia,Nurse,X,011 001,010 010,111 001,101 100,010 010,X,111 100,111 010,011 001,X,011 001,X,100 100
Susan Sanchez,Doctor,111 010,110 100,101 100,X,100 100,X,X,111 100,001 001,101 100,111 010,X,110 100,001 001
Jennifer Allen,Admin,101 100,111 100,001 001,011 010,X,101 001,X,101 001,X,X,X,111 100,X,011 001
Linda Miller,Doctor,X,110 010,011 010,X,010 010,111 001,111 001,111 100,X,111 010,X,001 001,011 010,111 010
William Nguyen,Admin,X,111 100,X,X,111 010,010 010,111 001,100 100,110 010,001 001,X,X,111 001,X
Lisa Clark,Doctor,011 010,110 100,110 100,011 010,011 001,010 010,111 100,101 001,011 010,111 010,011 010,X,100 100,011 010
Charles Williams,Nurse,X,111 010,100 100,111 010,101 100,111 001,111 001,011 001,010 010,010 010,101 001,001 001,111 100,110 100
Linda Lee,Admin,011 010,111 100,111 001,101 100,110 100,X,X,100 100,111 010,011 010,X,100 100,111 010,110 010
Thomas Anderson,Doctor,111 100,X,X,010 010,111 001,110 010,111 100,X,011 010,111 001,111 001,011 010,001 001,111 010
Thomas Flores,Doctor,110 010,110 010,100 100,X,X,111 001,X,100 100,X,111 100,X,X,110 010,101 100
Patricia Lee,Admin,011 001,011 001,X,111 010,111 010,110 010,X,100 100,X,X,X,110 010,X,111 100
Elizabeth Allen,Doctor,X,010 010,111 010,111 010,X,111 010,X,X,X,X,X,110 010,X,010 010
Noah Perez,Admin,X,111 010,X,111 001,101 100,101 001,X,111 010,101 100,101 100,100 100,111 100,101 100,011 010
Amelia Gonzalez,Admin,001 001,101 100,011 001,111 100,111 001,110 010,110 010,101 001,X,X,X,110 010,111 100,011 010
Sophia Williams,Doctor,111 100,X,110 010,X,100 100,101 100,010 010,001 001,111 010,101 100,110 010,111 010,101 001,X
Robert Taylor,Nurse,110 100,001 001,110 010,X,101 001,011 010,110 010,101 100,X,X,X,001 001,011 010,111 100
Charlotte Hill,Admin,111 010,001 001,111 100,010 010,110 010,X,011 001,111 010,001 001,111 100,100 100,111 001,010 010,110 100
Amelia Miller,Admin,100 100,110 010,X,001 001,X,111 100,010 010,111 001,X,110 010,111 010,111 010,101 100,011 010
Sophia Harris,Doctor,111 010,001 001,001 001,111 001,001 001,011 010,110 010,110 100,110 100,110 010,111 100,100 100,011 001,010 010
Isabella Young,Nurse,111 010,011 010,111 100,110 100,X,001 001,100 100,111 001,X,X,011 010,001 001,110 010,111 001
Emma White,Admin,100 100,011 010,X,111 001,010 010,X,111 100,001 001,X,100 100,X,X,011 001,010 010
Lucas Lee,Doctor,111 001,X,111 001,011 001,010 010,011 010,101 001,X,001 001,111 001,101 001,X,110 010,011 001
Linda Davis,Admin,101 100,011 001,X,X,001 001,101 100,011 010,110 010,111 010,X,111 100,111 100,001 001,111 010
Elijah Thompson,Nurse,X,001 001,X,X,011 010,001 001,110 100,111 100,101 100,111 100,001 001,001 001,X,X
Lucas Sanchez,Nurse,X,X,111 010,011 001,111 001,X,111 001,010 010,101 100,010 010,X,101 100,X,X
Thomas Rodriguez,Doctor,101 100,001 001,111 010,100 100,101 100,X,111 010,101 001,101 100,011 001,110 010,X,001 001,X
Charlotte Gonzalez,Doctor,X,X,110 010,011 001,110 010,001 001,010 010,X,010 010,110 100,011 010,111 010,101 001,111 010
Charles Nguyen,Doctor,100 100,110 100,X,010 010,101 100,010 010,X,X,X,100 100,X,X,011 001,011 001
Dorothy Smith,Admin,X,111 100,X,110 100,101 100,X,101 001,X,100 100,011 010,111 001,101 001,X,X
Alexander Anderson,Nurse,001 001,011 010,X,110 010,111 100,111 001,X,111 100,111 001,111 010,110 010,X,X,X
Evelyn Williams,Nurse,011 001,X,001 001,110 100,011 010,101 100,100 100,010 010,111 100,111 010,X,111 010,011 001,101 001
Liam Lee,Nurse,100 100,100 100,001 001,X,111 100,111 100,111 010,111 010,X,X,011 010,111 100,X,111 001
Ava Hill,Nurse,X,X,111 001,010 010,X,100 100,X,110 010,100 100,X,111 010,101 100,101 001,X
Barbara Taylor,Nurse,X,111 001,111 010,X,110 010,111 100,101 100,X,X,011 001,111 001,111 010,011 010,110 010
Ava King,Admin,X,010 010,100 100,X,101 100,111 100,101 100,X,010 010,100 100,X,X,111 010,X
Charles Johnson,Nurse,010 010,111 001,X,111 010,X,110 100,011 001,X,X,010 010,111 010,111 100,X,100 100
James Allen,Admin,X,001 001,111 100,X,111 010,001 001,010 010,001 001,111 010,111 010,111 100,111 010,X,001 001
Elizabeth Lopez,Doctor,X,010 010,111 100,111 001,111 001,100 100,110 010,X,X,010 010,101 001,X,X,011 001
Jennifer Jackson,Admin,111 100,111 010,111 100,100 100,111 010,100 100,110 100,111 100,001 001,100 100,011 010,111 001,X,X
Evelyn Scott,Admin,111 100,111 010,111 010,100 100,101 100,X,010 010,011 001,X,100 100,101 100,X,X,110 100
John Robinson,Nurse,010 010,X,111 001,110 010,110 010,110 010,101 001,X,111 100,X,X,111 001,X,001 001
Isabella Ramirez,Nurse,110 010,011 001,011 010,X,011 010,111 001,111 010,101 001,100 100,111 001,100 100,011 010,111 001,010 010
Evelyn Hernandez,Doctor,X,001 001,110 010,111 100,111 010,110 010,001 001,101 001,X,X,101 100,001 001,001 001,111 001
Benjamin Jackson,Nurse,001 001,011 001,011 010,010 010,X,100 100,X,111 001,111 100,100 100,110 010,X,111 001,X
Charles Lopez,Admin,X,010 010,100 100,100 100,010 010,111 001,111 001,101 100,011 001,011 001,010 010,111 010,110 100,X
Lisa Taylor,Admin,X,111 001,X,111 001,101 100,011 010,010 010,111 010,101 001,011 010,001 001,011 010,111 010,111 001
Lucas Brown,Admin,111 010,111 100,111 010,X,110 100,100 100,100 100,X,100 100,010 010,010 010,010 010,001 001,X
Jennifer Moore,Admin,001 001,001 001,010 010,001 001,X,X,101 100,001 001,101 001,010 010,010 010,X,011 001,101 100
Thomas Smith,Nurse,001 001,101 001,011 010,111 010,111 001,101 001,X,101 100,011 010,101 001,111 100,X,110 100,X
John Williams,Nurse,X,X,111 001,001 001,001 001,111 100,X,111 001,101 100,101 001,110 100,111 100,X,111 010
Charles Walker,Nurse,001 001,111 001,111 001,001 001,100 100,X,100 100,010 010,X,110 100,X,011 001,101 100,011 001
Oliver Thompson,Nurse,010 010,110 100,X,001 001,X,010 010,110 100,111 100,111 010,010 010,011 010,011 010,110 010,110 010
Liam Thomas,Admin,111 100,111 010,100 100,001 001,X,100 100,110 010,111 001,111 010,001 001,X,001 001,X,X
Dorothy Clark,Nurse,010 010,X,111 100,001 001,100 100,011 001,001 001,100 100,X,X,011 010,X,100 100,010 010
Linda Robinson,Doctor,X,110 100,111 001,111 010,010 010,111 100,101 001,010 010,X,110 010,X,X,011 010,X
Alexander Allen,Admin,110 010,100 100,101 100,101 001,111 100,111 100,X,111 001,X,001 001,010 010,011 001,111 001,X
Linda Clark,Admin,111 010,111 010,100 100,X,X,110 100,111 100,100 100,010 010,111 001,111 010,101 100,110 010,101 001
Mia Clark,Nurse,111 100,100 100,X,X,111 001,X,110 100,100 100,100 100,X,111 001,011 010,X,111 100
James Smith,Admin,100 100,010 010,101 001,X,101 100,010 010,111 001,X,100 100,110 010,X,110 010,111 001,X
Charlotte Thompson,Nurse,010 010,011 001,010 010,101 100,X,110 100,X,X,110 100,010 010,111 100,X,111 010,111 001
Henry Williams,Doctor,X,101 100,111 100,X,X,111 100,111 010,011 001,111 100,100 100,X,001 001,010 010,100 100
Michael Young,Doctor,011 001,X,X,111 010,010 010,X,X,X,111 010,001 001,011 010,101 100,111 010,X
Charlotte Garcia,Nurse,101 100,X,X,001 001,001 001,001 001,X,111 001,011 010,X,101 001,X,010 010,111 100
Isabella Lewis,Admin,010 010,001 001,X,111 100,100 100,101 100,111 010,011 010,101 001,001 001,010 010,111 001,011 001,111 010
Michael Ramirez,Doctor,110 010,011 010,X,X,010 010,X,100 100,100 100,X,X,001 001,X,100 100,001 001
Isabella Robinson,Nurse,X,X,001 001,110 010,010 010,111 100,X,001 001,101 100,X,X,101 001,101 100,X
Ava Flores,Admin,011 010,101 100,111 010,111 001,010 010,101 100,100 100,X,X,011 010,X,110 010,X,010 010
Barbara Hernandez,Admin,111 100,X,X,011 001,X,111 010,X,110 010,X,X,010 010,X,111 010,110 010
Patricia Jones,Doctor,X,100 100,110 100,X,100 100,100 100,111 100,101 100,101 100,111 001,001 001,X,X,001 001
Thomas Martinez,Nurse,010 010,X,X,X,X,010 010,001 001,110 010,X,111 100,X,X,110 010,110 100
Isabella Brown,Doctor,110 100,010 010,001 001,001 001,X,111 010,010 010,001 001,X,111 100,011 010,110 010,X,100 100
Joseph Thomas,Nurse,010 010,X,111 001,110 100,010 010,111 010,100 100,100 100,101 001,111 001,X,101 001,X,X
Mary Smith,Nurse,X,101 100,100 100,111 010,110 100,X,111 010,100 100,X,110 100,111 010,110 100,111 100,001 001
Emma Anderson,Nurse,X,X,X,101 001,001 001,100 100,111 100,100 100,100 100,X,010 010,X,111 010,X
Olivia Rodriguez,Admin,111 010,111 010,X,100 100,010 010,111 010,111 100,010 010,110 010,100 100,111 100,110 100,111 001,X
Dorothy Wright,Doctor,011 001,X,001 001,111 001,100 100,X,010 010,X,X,111 001,111 010,001 001,111 001,001 001
Elizabeth Smith,Admin,010 010,100 100,X,111 001,111 010,001 001,111 001,100 100,X,010 010,011 010,X,X,X
Elijah Scott,Nurse,010 010,111 001,110 010,110 100,010 010,100 100,111 010,011 010,111 100,010 010,001 001,X,010 010,X
Amelia Sanchez,Nurse,X,101 100,X,110 010,111 100,111 010,X,011 010,110 100,X,001 001,010 010,111 100,001 001
Mia Rodriguez,Admin,011 010,111 100,001 001,101 001,100 100,X,X,X,001 001,111 001,X,111 100,100 100,X
William Harris,Doctor,111 100,110 010,X,111 001,010 010,X,001 001,111 001,X,X,X,X,011 001,010 010
Lisa Allen,Admin,110 100,101 100,X,111 010,111 010,X,110 010,X,010 010,111 010,110 100,111 100,111 001,111 001
Dorothy Rodriguez,Nurse,010 010,111 010,100 100,X,X,X,100 100,111 100,111 001,010 010,001 001,111 001,111 001,011 010
Amelia Garcia,Admin,110 010,111 001,001 001,001 001,110 010,001 001,111 001,X,X,111 010,111 010,100 100,011 010,111 010
Jennifer Gonzalez,Doctor,110 100,X,011 010,X,100 100,001 001,X,101 100,011 001,110 010,111 100,111 100,111 001,011 010
David Clark,Admin,X,111 100,X,X,011 001,011 001,X,011 010,101 001,X,111 001,110 010,010 010,X
Ava Thompson,Admin,111 010,101 100,111 010,100 100,110 010,X,111 010,111 100,001 001,111 001,111 001,X,X,011 001
Charles Martin,Nurse,111 100,111 100,111 001,X,X,X,X,011 010,100 100,110 010,011 010,111 010,X,011 001
Joseph Taylor,Nurse,X,011 001,100 100,X,101 100,001 001,111 010,111 010,100 100,001 001,X,100 100,111 010,001 001
Oliver Harris,Doctor,111 010,111 010,111 100,111 010,111 001,110 100,110 100,110 010,101 100,001 001,100 100,011 010,X,111 100
Lisa Rodriguez,Admin,001 001,X,110 100,011 001,010 010,001 001,111 010,111 010,X,111 100,010 010,101 100,010 010,X
Robert Perez,Admin,101 001,X,111 001,X,110 010,010 010,100 100,X,001 001,110 010,001 001,X,111 001,100 100
Margaret Hernandez,Nurse,111 100,010 010,X,010 010,011 001,011 010,010 010,111 010,X,111 001,X,010 010,X,X
Charles Thomas,Admin,011 001,110 010,X,111 100,100 100,110 100,011 001,X,100 100,011 001,111 001,010 010,110 100,001 001
Patricia Hernandez,Nurse,001 001,X,011 010,001 001,110 100,X,111 001,010 010,110 100,111 001,110 010,111 100,010 010,X
