Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Noah Gonzalez,Admin,111 010,010 010,X,110 010,110 010,X,111 001,010 010,101 001,100 100,X,X,100 100,001 001
Jennifer Miller,Nurse,111 010,101 100,X,X,111 001,111 100,010 010,011 010,X,011 010,X,X,111 010,111 001
Ava Ramirez,Doctor,X,X,111 100,010 010,X,010 010,110 010,111 100,X,010 010,011 001,111 100,111 010,X
Sophia Martinez,Nurse,101 100,100 100,111 010,110 100,010 010,010 010,111 010,X,010 010,X,100 100,011 001,X,101 001
Henry Robinson,Admin,010 010,110 100,110 100,010 010,111 100,111 100,100 100,111 001,X,X,110 010,111 010,111 010,110 010
Ava Martin,Nurse,X,X,010 010,X,111 010,110 010,111 100,001 001,111 001,011 001,111 010,111 010,X,100 100
Susan Johnson,Admin,001 001,110 010,100 100,X,100 100,X,X,X,X,011 010,011 010,111 100,111 100,111 100
Dorothy Perez,Admin,011 010,010 010,111 100,111 100,010 010,111 001,010 010,X,101 100,X,X,101 100,101 100,011 001
Alexander Rodriguez,Admin,100 100,101 001,111 100,111 100,010 010,101 001,111 100,010 010,101 001,111 010,111 100,001 001,X,111 100
Robert Martinez,Doctor,X,010 010,110 100,110 010,111 010,111 001,100 100,111 100,X,X,101 100,111 100,111 010,101 001
Linda Brown,Nurse,011 001,X,110 010,X,111 001,X,010 010,011 001,111 001,101 100,111 001,101 100,011 010,111 001
Sophia Taylor,Admin,001 001,101 001,111 010,001 001,X,111 001,X,110 100,111 100,101 001,X,X,X,111 100
Thomas Wilson,Admin,X,001 001,X,110 100,010 010,X,111 010,X,010 010,111 100,010 010,110 010,111 001,X
Elijah Jackson,Admin,111 001,111 100,001 001,001 001,X,001 001,111 100,111 100,011 010,011 010,111 001,X,010 010,X
Patricia Robinson,Admin,111 100,X,101 001,110 100,101 100,X,X,111 001,X,001 001,X,011 001,111 001,100 100
Elijah Walker,Doctor,110 010,110 100,100 100,X,100 100,100 100,111 010,100 100,X,110 100,011 010,111 001,011 010,X
Lisa Moore,Doctor,011 010,010 010,010 010,111 010,111 010,X,111 100,110 010,X,001 001,X,X,X,001 001
Noah Flores,Nurse,110 100,111 100,X,X,010 010,110 010,110 010,101 100,001 001,111 100,111 001,011 010,111 001,110 010
Sophia Walker,Admin,111 001,111 001,X,111 001,111 001,X,100 100,X,101 100,X,010 010,001 001,011 010,X
Henry Ramirez,Nurse,100 100,100 100,111 010,010 010,001 001,110 100,001 001,X,101 100,110 010,X,101 001,X,010 010
Benjamin Nguyen,Admin,X,111 010,X,X,101 001,011 010,110 100,X,111 001,X,X,011 010,X,011 010
Elijah Perez,Doctor,X,111 010,100 100,X,111 010,X,011 010,101 100,010 010,X,110 100,001 001,111 100,111 100
Elizabeth Scott,Doctor,011 001,111 100,111 010,100 100,110 100,X,101 001,X,011 010,111 001,111 001,X,111 001,111 100
Robert Taylor,Doctor,X,X,101 100,X,110 010,010 010,100 100,100 100,110 010,011 001,100 100,101 100,111 100,111 100
Harper Taylor,Doctor,111 100,100 100,X,011 001,111 010,X,001 001,010 010,X,111 100,X,111 010,011 001,111 100
Alexander Sanchez,Nurse,X,001 001,100 100,010 010,100 100,101 100,111 001,010 010,010 010,101 100,001 001,101 001,110 010,001 001
Lisa Young,Admin,111 001,111 100,X,111 100,X,111 100,X,101 100,110 100,X,X,X,001 001,101 001
Elizabeth Smith,Doctor,011 010,011 001,111 001,001 001,011 010,010 010,110 010,X,100 100,110 010,111 010,111 010,011 001,001 001
Elijah Scott,Nurse,111 001,101 100,X,X,111 001,X,111 010,011 001,001 001,111 001,110 100,X,001 001,111 001
Harper Jackson,Doctor,X,010 010,X,100 100,011 010,011 010,011 001,110 100,011 001,X,001 001,X,111 001,110 010
David Hill,Doctor,111 100,110 100,110 010,111 010,101 001,111 001,111 100,111 010,010 010,010 010,101 001,X,011 001,010 010
Susan Lewis,Admin,111 010,100 100,011 001,001 001,110 100,110 010,011 001,001 001,010 010,001 001,110 010,011 010,010 010,110 100
Mia Flores,Admin,111 010,110 010,110 100,010 010,110 100,111 100,101 100,111 100,100 100,111 010,X,111 100,011 001,111 100
Barbara Garcia,Doctor,111 010,X,100 100,111 001,111 100,X,001 001,111 001,111 001,X,011 001,100 100,111 100,101 001
Michael Hernandez,Nurse,010 010,111 001,010 010,010 010,010 010,100 100,110 010,X,111 010,111 001,011 001,100 100,111 001,101 001
Elizabeth Nguyen,Doctor,101 001,111 100,X,010 010,X,001 001,101 100,111 100,011 001,111 100,101 100,111 100,X,110 100
Jennifer Martinez,Doctor,110 100,010 010,100 100,111 001,111 010,X,011 010,001 001,111 001,X,001 001,110 100,111 010,001 001
Charles Garcia,Nurse,111 100,001 001,110 100,010 010,001 001,110 010,011 001,X,011 001,110 010,X,111 010,100 100,111 010
Michael Walker,Admin,111 001,111 100,111 001,010 010,111 010,110 100,011 010,101 001,111 100,101 001,X,011 001,001 001,010 010
Jennifer Sanchez,Doctor,011 010,101 001,X,X,111 010,X,100 100,111 010,011 010,100 100,X,011 010,110 100,X
Jennifer Young,Doctor,010 010,X,101 001,111 100,011 010,110 010,X,X,X,100 100,111 100,X,101 001,010 010
Mary Davis,Admin,100 100,X,X,111 100,010 010,X,011 001,100 100,010 010,X,111 001,100 100,111 010,111 100
Michael Thompson,Admin,010 010,100 100,100 100,X,X,101 100,X,101 001,X,X,110 010,111 100,111 010,111 100
Margaret King,Doctor,X,111 100,001 001,X,X,001 001,010 010,110 100,X,111 010,X,X,100 100,110 010
Isabella Martinez,Doctor,110 100,100 100,X,100 100,111 100,111 010,001 001,001 001,X,011 001,100 100,011 001,101 100,111 001
Lucas Taylor,Admin,101 100,011 010,111 010,X,011 010,111 010,X,010 010,111 100,X,001 001,110 010,100 100,101 001
Benjamin Jones,Doctor,X,100 100,011 010,111 001,110 100,010 010,010 010,011 010,111 010,010 010,X,X,110 100,110 100
James Harris,Admin,110 100,011 001,011 010,111 010,111 001,111 001,010 010,111 010,111 010,001 001,101 100,111 001,X,010 010
Evelyn Martinez,Doctor,111 100,110 010,X,001 001,111 100,110 100,001 001,111 010,001 001,111 100,X,X,011 010,X
Olivia Hill,Nurse,001 001,010 010,001 001,110 010,011 001,110 010,011 010,111 100,X,111 100,101 001,011 001,111 010,010 010
Mia Perez,Doctor,X,X,010 010,111 100,111 001,111 100,X,111 100,X,101 100,010 010,011 010,X,100 100
Richard Davis,Admin,X,X,110 100,X,111 100,011 010,X,111 001,001 001,001 001,011 010,001 001,100 100,100 100
Michael Miller,Admin,111 001,X,110 100,X,111 100,110 010,111 100,101 001,110 100,111 010,111 010,110 010,110 010,111 010
Dorothy Lopez,Nurse,101 001,111 100,111 001,011 001,101 100,010 010,100 100,010 010,110 010,111 010,010 010,100 100,001 001,100 100
Elizabeth Miller,Doctor,011 001,X,111 010,011 010,X,X,110 100,011 001,011 001,111 001,111 001,011 001,100 100,101 001
Amelia Lopez,Doctor,111 010,111 010,101 001,010 010,X,111 001,100 100,001 001,101 100,001 001,X,X,001 001,111 010
Susan Hernandez,Doctor,111 100,001 001,111 001,X,110 100,011 010,100 100,X,101 100,111 010,X,010 010,111 100,101 100
Alexander Wilson,Doctor,111 001,X,011 001,110 010,111 010,X,110 100,X,011 010,001 001,111 001,X,X,100 100
Lisa Jackson,Nurse,X,100 100,011 001,111 001,111 010,111 100,111 010,X,X,X,X,010 010,100 100,011 001
Alexander Martinez,Doctor,001 001,X,010 010,111 100,111 001,101 001,X,101 001,001 001,010 010,X,111 100,111 001,111 001
Isabella Davis,Doctor,001 001,011 001,X,X,X,011 010,101 001,111 010,X,111 010,100 100,001 001,X,X
Robert Johnson,Admin,111 010,100 100,001 001,001 001,111 010,101 100,100 100,X,X,X,110 100,X,111 100,100 100
Emma Smith,Nurse,110 010,101 100,001 001,X,111 100,111 001,101 001,011 010,100 100,100 100,111 001,111 010,111 010,010 010
Isabella Jackson,Doctor,110 010,010 010,010 010,110 010,101 100,010 010,111 010,101 001,110 100,101 001,010 010,111 100,110 010,111 001
Mia Young,Admin,X,111 100,X,X,001 001,011 010,X,111 001,001 001,111 010,010 010,X,111 001,100 100
David Scott,Admin,101 001,111 100,101 100,011 001,010 010,101 001,X,111 010,110 010,101 001,011 010,001 001,010 010,X
David Jackson,Admin,001 001,111 010,X,100 100,X,111 001,001 001,001 001,X,111 010,111 100,111 010,011 001,X
Jennifer Rodriguez,Nurse,111 010,X,111 001,011 001,X,100 100,101 100,X,001 001,101 100,010 010,001 001,010 010,100 100
Dorothy Wright,Doctor,010 010,110 100,001 001,111 010,111 001,X,110 010,110 010,X,X,X,X,110 010,X
Elijah Rodriguez,Doctor,101 100,001 001,110 010,001 001,111 100,X,111 010,111 001,110 100,111 100,X,111 001,101 100,001 001
Emma Walker,Nurse,100 100,X,101 001,101 100,101 100,X,011 010,X,001 001,X,100 100,X,X,X
Susan King,Doctor,X,011 001,111 010,011 010,X,111 001,110 100,010 010,111 001,110 100,110 010,100 100,111 010,X
Harper Brown,Doctor,100 100,011 010,X,X,X,X,010 010,100 100,110 010,111 100,011 001,111 001,010 010,X
Robert Garcia,Doctor,X,X,101 001,011 010,011 010,011 010,X,111 001,011 001,010 010,111 100,X,111 100,X
Susan Ramirez,Nurse,111 100,100 100,001 001,100 100,100 100,X,X,111 100,111 100,100 100,X,001 001,111 010,X
Oliver Thomas,Admin,111 010,001 001,X,111 010,111 001,111 100,X,010 010,001 001,X,X,111 001,011 001,111 010
Linda King,Nurse,111 100,111 100,101 100,X,111 001,111 010,X,110 100,001 001,010 010,111 100,111 100,001 001,110 100
Robert Davis,Nurse,100 100,111 001,X,111 001,110 010,X,010 010,011 010,011 010,X,111 100,111 010,111 001,X
Sophia Clark,Admin,X,X,011 010,110 100,011 001,101 001,111 100,010 010,X,101 001,011 001,101 100,111 010,011 001
William Walker,Admin,101 001,111 001,100 100,100 100,X,X,111 001,X,X,100 100,110 100,111 100,101 001,X
Henry Scott,Doctor,100 100,X,X,X,111 100,111 100,011 001,X,110 100,001 001,010 010,111 001,001 001,X
Lisa Clark,Nurse,010 010,X,X,X,101 001,111 001,X,011 001,111 010,110 010,X,101 001,111 001,X
Henry Wright,Nurse,X,X,011 010,011 010,X,001 001,X,111 100,011 010,111 100,100 100,111 010,011 010,X
Lisa Williams,Admin,010 010,100 100,010 010,111 010,101 100,100 100,X,100 100,111 001,111 001,100 100,111 001,X,001 001
Richard Moore,Nurse,100 100,111 010,111 001,111 100,X,001 001,111 001,001 001,101 100,001 001,101 100,110 010,X,X
Mary Anderson,Admin,X,110 100,010 010,X,X,X,X,111 001,111 010,111 100,X,111 100,111 001,X
Ava Walker,Admin,X,010 010,110 100,010 010,X,011 001,111 100,010 010,100 100,X,011 001,X,100 100,X
Elijah Thomas,Admin,101 100,111 100,101 001,011 010,X,100 100,X,010 010,111 010,111 100,110 010,111 001,111 100,X
Alexander Lee,Doctor,100 100,X,X,X,001 001,110 100,100 100,011 010,011 010,011 010,X,101 100,011 001,111 010
Thomas Walker,Doctor,010 010,111 010,100 100,101 001,111 001,111 001,X,010 010,111 100,010 010,X,111 100,111 001,111 001
Margaret Harris,Nurse,010 010,110 010,X,100 100,001 001,111 100,010 010,100 100,110 010,001 001,X,X,X,110 010
Olivia Johnson,Doctor,001 001,X,X,011 001,X,111 001,010 010,010 010,010 010,111 001,111 001,010 010,X,X
Henry Thompson,Admin,111 100,001 001,X,100 100,001 001,011 010,111 001,101 001,X,100 100,011 001,110 100,X,001 001
Patricia Thompson,Admin,001 001,101 001,100 100,100 100,X,011 001,101 100,X,X,111 010,010 010,011 010,110 010,111 001
Amelia Anderson,Doctor,X,111 100,110 010,X,111 001,111 010,X,X,110 010,100 100,110 100,X,010 010,100 100
James Martinez,Admin,X,110 010,X,100 100,001 001,001 001,X,X,100 100,X,111 010,001 001,101 001,111 001
John Jackson,Doctor,011 010,111 100,X,110 100,101 001,X,X,X,110 100,100 100,X,X,011 010,011 010
Olivia Walker,Doctor,010 010,111 100,X,011 010,101 001,111 010,011 001,111 100,011 001,X,X,110 010,001 001,111 010
Lisa Anderson,Admin,111 010,X,X,X,010 010,111 001,111 100,111 010,101 001,110 010,111 001,X,111 001,010 010
Oliver Sanchez,Doctor,X,111 100,111 001,X,010 010,X,011 001,X,X,011 010,111 010,X,101 100,010 010
Alexander Anderson,Nurse,101 100,011 001,X,100 100,011 010,010 010,X,X,011 001,010 010,X,X,110 100,001 001
Emma Robinson,Doctor,111 001,001 001,111 100,100 100,111 100,110 100,010 010,111 010,010 010,111 001,010 010,111 100,111 001,X
Henry Rodriguez,Admin,010 010,X,X,X,111 001,110 100,111 001,011 001,010 010,X,111 010,110 100,101 100,100 100
Richard Allen,Doctor,X,X,111 010,X,110 010,111 010,110 010,101 001,X,110 010,111 100,001 001,111 001,101 001
Elizabeth King,Doctor,011 001,001 001,X,010 010,111 001,X,100 100,101 100,110 010,100 100,001 001,X,100 100,X
Isabella Allen,Admin,001 001,001 001,111 010,001 001,X,X,X,111 100,X,110 100,X,111 010,100 100,100 100
Oliver Anderson,Admin,111 010,010 010,010 010,X,011 010,X,101 001,111 001,X,001 001,010 010,110 010,X,X
William Miller,Nurse,111 010,X,X,100 100,100 100,111 100,010 010,100 100,111 010,111 001,111 010,X,111 100,010 010
Olivia Nguyen,Doctor,X,100 100,010 010,100 100,101 001,111 001,X,010 010,110 010,111 010,110 100,110 010,010 010,101 100
Evelyn Rodriguez,Doctor,110 010,111 100,101 001,101 100,110 100,X,100 100,101 001,011 001,111 100,111 100,110 010,110 010,010 010
Thomas Young,Nurse,110 010,011 001,011 010,111 001,111 100,111 010,X,111 100,111 010,111 001,X,011 001,110 100,001 001
Amelia Taylor,Nurse,101 001,100 100,X,111 001,X,101 100,X,001 001,X,010 010,110 010,X,111 100,011 001
Evelyn Garcia,Nurse,111 001,X,X,X,001 001,100 100,101 100,101 100,110 010,010 010,111 010,111 001,001 001,111 001
Emma Perez,Doctor,X,011 010,101 100,100 100,111 001,111 001,010 010,011 010,X,101 100,X,X,110 010,111 100
Evelyn Nguyen,Doctor,111 010,001 001,111 100,011 001,X,101 001,101 100,111 001,101 100,010 010,X,X,011 010,011 001
Barbara Jones,Admin,010 010,111 100,101 001,X,111 010,111 010,111 010,111 010,X,110 010,X,010 010,111 100,111 100
Lisa Lewis,Nurse,110 010,X,110 100,010 010,111 100,001 001,111 001,100 100,011 001,101 100,111 010,101 001,111 100,111 001
Isabella Ramirez,Doctor,X,111 001,001 001,001 001,001 001,X,X,111 010,011 001,001 001,101 100,100 100,111 001,010 010
Michael Martinez,Nurse,001 001,X,X,101 001,101 001,101 100,111 010,111 100,X,100 100,111 001,110 100,100 100,X
Jennifer Williams,Doctor,X,111 010,100 100,010 010,011 010,X,X,X,100 100,101 001,011 010,010 010,101 100,110 100
Evelyn Martin,Doctor,011 010,111 100,001 001,X,011 001,111 001,011 010,100 100,111 010,111 100,111 100,111 010,001 001,101 001
Elijah Thompson,Admin,100 100,100 100,X,011 001,101 001,100 100,X,010 010,111 001,111 001,111 100,X,011 001,111 100
Susan Brown,Doctor,101 100,X,100 100,110 100,X,010 010,010 010,011 001,X,111 001,100 100,111 001,011 001,111 010
Olivia Wilson,Doctor,100 100,010 010,X,110 100,111 010,001 001,111 010,001 001,111 010,111 100,111 100,X,100 100,101 001
Jennifer Allen,Doctor,001 001,X,X,X,111 100,X,101 001,101 001,X,110 100,111 001,110 010,111 010,001 001
Lisa Davis,Doctor,110 010,011 001,100 100,X,111 100,011 001,111 100,111 010,X,111 100,110 010,011 010,111 100,X
Charlotte King,Nurse,101 001,011 001,X,100 100,010 010,001 001,X,111 010,001 001,111 010,100 100,X,X,111 100
Elijah Smith,Admin,101 001,X,111 100,010 010,101 001,X,111 100,X,011 010,011 010,101 100,001 001,001 001,100 100
Dorothy Miller,Nurse,111 100,111 010,010 010,111 001,101 100,110 100,111 001,111 100,101 001,111 100,100 100,010 010,111 010,X
Noah Harris,Admin,X,100 100,111 001,001 001,110 010,100 100,101 100,111 100,001 001,011 010,X,X,010 010,X
James Garcia,Doctor,X,111 010,100 100,111 010,111 001,010 010,100 100,111 010,011 001,X,111 001,001 001,010 010,111 010
Linda Hill,Admin,X,X,111 010,110 100,111 001,111 001,101 100,X,111 001,X,100 100,111 001,011 001,101 100
Mia White,Admin,101 001,111 100,X,010 010,X,111 010,X,101 100,X,111 100,X,101 001,X,001 001
Patricia Rodriguez,Admin,X,111 100,X,X,100 100,X,011 001,111 010,111 010,001 001,100 100,110 100,100 100,110 100
Joseph Martin,Admin,111 001,010 010,101 001,001 001,X,111 001,111 100,101 001,101 100,100 100,111 100,111 001,111 010,011 010
Evelyn Harris,Doctor,X,101 100,111 010,111 010,111 010,111 001,100 100,011 010,110 100,100 100,X,100 100,110 100,111 001
Barbara Hernandez,Doctor,010 010,011 001,X,111 010,011 010,010 010,001 001,X,110 010,101 001,010 010,111 100,101 001,110 100
Charles Walker,Admin,111 001,X,X,001 001,X,001 001,111 010,X,010 010,001 001,X,100 100,X,X
Benjamin Lopez,Nurse,X,101 001,X,X,X,111 010,X,X,X,111 001,011 001,111 010,100 100,101 100
Jennifer Martin,Doctor,011 001,110 100,011 010,100 100,X,X,111 010,101 100,100 100,111 100,X,101 100,X,100 100
Charlotte Allen,Doctor,111 010,011 010,110 100,001 001,111 001,111 001,X,110 100,001 001,111 100,101 001,110 010,110 100,111 001
Charles Robinson,Nurse,110 100,011 001,X,X,101 100,001 001,110 100,X,X,X,101 100,X,101 100,010 010
Charlotte Lewis,Nurse,110 010,X,X,010 010,111 010,X,111 010,111 001,100 100,111 100,100 100,101 001,X,011 010
Elizabeth Anderson,Admin,X,010 010,001 001,110 010,110 100,110 100,110 100,X,X,001 001,111 010,101 100,101 100,001 001
Benjamin Miller,Nurse,110 100,X,010 010,110 100,001 001,001 001,011 010,110 100,011 001,101 001,X,X,111 001,111 100
Mia Sanchez,Nurse,X,X,101 100,X,X,111 100,011 010,111 100,001 001,X,111 001,101 100,X,X
Mary Martinez,Admin,X,110 010,011 010,011 010,X,111 001,X,011 001,110 100,X,001 001,001 001,001 001,X
John Nguyen,Doctor,111 100,X,110 010,101 001,111 001,110 010,001 001,010 010,011 001,101 100,111 010,X,001 001,X
James Young,Nurse,111 100,X,010 010,001 001,111 010,010 010,111 001,X,010 010,X,X,001 001,111 010,111 001
Liam Nguyen,Doctor,111 100,011 001,101 100,111 010,111 010,010 010,100 100,001 001,X,101 100,X,X,X,X
Linda Lewis,Doctor,X,011 001,011 001,100 100,010 010,111 010,011 001,111 100,X,001 001,011 010,X,011 001,111 001
Thomas Nguyen,Nurse,110 100,100 100,101 100,X,111 010,X,111 100,X,111 001,X,001 001,111 100,101 001,111 010
James Thompson,Nurse,X,X,110 010,110 010,111 100,100 100,011 010,101 100,X,111 010,100 100,111 010,100 100,001 001
Joseph Sanchez,Admin,001 001,110 010,111 100,010 010,111 100,111 001,001 001,111 100,011 001,100 100,X,010 010,111 001,101 001
Henry Lopez,Doctor,X,X,110 100,X,X,X,111 001,111 010,010 010,X,001 001,010 010,101 100,010 010
Henry Lewis,Admin,111 100,111 100,X,X,010 010,111 100,001 001,111 010,111 010,X,001 001,101 001,101 001,100 100
Harper Hernandez,Doctor,101 100,010 010,101 001,110 010,111 010,X,X,111 001,101 001,111 001,101 001,011 001,111 001,111 001
Lucas Torres,Admin,110 010,X,110 010,110 010,X,011 001,111 001,001 001,X,101 100,001 001,001 001,X,001 001
Evelyn Thomas,Doctor,111 100,011 010,011 001,110 100,010 010,X,010 010,111 100,X,010 010,011 001,X,101 001,X
Thomas Thomas,Nurse,111 100,110 010,X,111 100,100 100,X,011 010,111 001,110 010,X,111 010,111 001,001 001,111 100
William Perez,Doctor,111 100,X,110 010,011 010,011 010,110 100,001 001,X,X,X,X,110 010,110 010,100 100
Patricia Anderson,Doctor,001 001,111 010,X,011 001,110 010,100 100,001 001,010 010,110 010,111 001,001 001,001 001,X,011 010
John Gonzalez,Admin,100 100,101 100,101 001,101 001,110 100,100 100,X,110 010,X,111 010,011 001,001 001,011 010,100 100
John Hill,Admin,X,011 001,X,X,111 010,X,100 100,010 010,X,X,X,X,101 100,X
Dorothy Flores,Nurse,011 001,010 010,010 010,010 010,011 010,011 001,X,101 001,X,X,X,X,111 010,X
Patricia Allen,Admin,X,100 100,X,111 010,100 100,001 001,001 001,110 100,111 100,001 001,111 010,111 001,X,111 100
Oliver Lopez,Nurse,111 010,111 100,X,101 001,111 100,X,010 010,001 001,X,111 100,100 100,X,X,011 001
Charlotte Robinson,Doctor,001 001,X,001 001,111 001,111 001,111 010,100 100,111 100,010 010,111 001,010 010,010 010,X,100 100
Lucas Wright,Admin,101 100,111 100,111 001,X,110 010,X,011 010,111 010,X,011 010,111 001,111 010,X,111 010
Benjamin Allen,Admin,001 001,101 001,111 100,X,111 001,011 010,001 001,X,100 100,X,011 010,100 100,001 001,110 100
Thomas Hernandez,Admin,010 010,101 100,111 001,X,111 100,011 010,111 001,111 010,010 010,111 100,X,111 100,111 100,X
Henry Jones,Admin,010 010,X,X,X,111 100,111 010,010 010,101 001,111 100,X,X,X,111 001,X
Dorothy Lewis,Doctor,111 100,X,X,X,X,110 010,X,011 010,111 010,X,001 001,111 001,111 010,001 001
Jennifer White,Doctor,101 100,011 010,001 001,111 010,111 001,001 001,011 001,111 010,111 010,011 010,010 010,111 010,111 010,X
Ava Jackson,Nurse,111 010,X,110 100,100 100,110 100,111 001,X,X,100 100,011 001,001 001,110 010,X,011 010
Susan White,Nurse,X,010 010,111 001,X,100 100,X,101 100,010 010,X,011 001,111 001,111 100,111 100,111 100
Elizabeth Perez,Nurse,010 010,X,001 001,001 001,X,100 100,111 001,111 010,X,001 001,X,101 100,100 100,X
David Lewis,Doctor,X,101 100,111 010,101 100,111 010,110 010,100 100,101 001,010 010,111 001,001 001,101 001,111 100,110 100
Thomas Harris,Admin,111 010,011 001,X,100 100,111 010,111 010,101 100,010 010,101 100,100 100,111 010,110 010,001 001,X
Liam Smith,Doctor,001 001,111 001,111 001,X,100 100,011 001,111 010,111 100,001 001,100 100,111 100,011 001,110 100,X
Linda Thomas,Admin,011 010,100 100,111 010,X,X,101 100,X,X,111 001,X,011 001,X,111 010,X
Mia Davis,Admin,101 001,110 100,010 010,101 001,X,011 010,X,111 001,001 001,110 010,X,010 010,111 100,111 010
Charlotte White,Doctor,111 001,111 001,010 010,X,111 100,001 001,111 100,001 001,101 001,X,110 010,100 100,111 010,X
Noah Moore,Nurse,111 010,110 010,110 100,111 001,001 001,010 010,011 001,111 100,X,111 010,X,001 001,011 010,X
Sophia Perez,Doctor,001 001,X,111 001,110 010,111 100,111 100,X,X,111 010,111 001,111 010,111 010,111 001,X
Elizabeth Lopez,Nurse,X,001 001,X,001 001,101 100,X,101 001,011 010,010 010,010 010,111 010,101 100,X,111 010
Dorothy Johnson,Doctor,111 100,111 010,100 100,011 010,111 010,101 001,X,010 010,X,X,011 010,101 001,110 100,111 100
Joseph Gonzalez,Nurse,110 100,111 001,111 010,X,101 100,111 001,101 100,X,X,X,010 010,101 100,100 100,100 100
Jennifer Scott,Doctor,101 100,X,001 001,X,111 010,111 100,100 100,010 010,001 001,111 001,X,X,X,110 100
Alexander Gonzalez,Admin,111 010,111 010,101 100,101 100,X,X,011 001,101 001,X,101 001,X,111 100,111 010,010 010
Barbara Moore,Admin,110 010,001 001,001 001,X,111 001,101 001,001 001,111 100,100 100,111 100,111 001,X,100 100,011 010
Olivia Lopez,Doctor,X,X,X,X,001 001,001 001,100 100,111 100,011 001,111 100,110 010,111 001,001 001,X
William Lewis,Doctor,110 010,111 100,111 010,101 001,011 010,110 010,111 100,101 001,010 010,010 010,010 010,X,X,001 001
Thomas Ramirez,Doctor,111 001,100 100,010 010,010 010,001 001,110 010,111 100,111 010,111 010,X,X,100 100,100 100,001 001
Sophia Smith,Nurse,001 001,100 100,111 100,X,111 100,101 100,X,X,111 010,111 001,101 100,100 100,101 001,111 001
Margaret Taylor,Admin,110 100,101 100,001 001,011 001,011 010,X,X,X,110 100,X,X,100 100,010 010,011 001
Emma Wilson,Admin,111 100,010 010,X,011 010,010 010,111 010,011 010,X,111 100,111 010,101 100,001 001,011 010,111 100
David Brown,Doctor,001 001,001 001,111 100,010 010,X,X,X,111 100,010 010,X,001 001,X,X,X
Barbara White,Nurse,111 100,X,X,X,111 010,X,010 010,111 100,111 001,111 001,110 010,111 100,111 010,111 001
Olivia Thompson,Admin,100 100,110 010,001 001,010 010,X,X,111 001,X,X,110 010,X,X,X,101 001
Olivia Young,Doctor,110 100,111 100,111 010,111 010,001 001,101 100,111 010,011 001,111 100,011 001,X,111 001,X,110 010
Jennifer Lewis,Admin,101 100,111 010,X,111 010,100 100,011 010,111 010,001 001,111 100,111 010,001 001,010 010,111 010,111 001
David Moore,Nurse,011 010,101 100,X,110 010,011 001,110 010,111 001,111 100,111 010,100 100,111 001,X,100 100,X
Ava White,Doctor,001 001,010 010,100 100,001 001,111 001,111 001,X,001 001,111 001,111 001,110 100,011 010,110 100,111 010
Isabella Robinson,Nurse,X,010 010,111 001,001 001,111 100,X,101 001,111 010,010 010,X,100 100,101 100,X,111 001
Liam Anderson,Admin,101 100,010 010,X,111 100,X,001 001,110 010,X,011 010,X,X,111 100,111 100,010 010
Richard Clark,Doctor,110 010,X,101 001,100 100,101 001,X,011 001,110 010,X,011 010,111 010,101 100,011 010,111 010
Charlotte Young,Doctor,X,111 001,111 100,X,001 001,X,111 100,101 001,101 100,100 100,111 010,X,X,X
Henry Clark,Nurse,111 100,010 010,100 100,010 010,011 001,001 001,101 001,011 001,111 010,100 100,110 010,X,101 001,111 001
Henry Davis,Admin,100 100,001 001,111 100,100 100,011 010,X,111 001,X,100 100,001 001,110 100,111 001,001 001,101 100
David Wright,Admin,X,111 100,X,X,X,010 010,111 001,011 010,101 001,111 001,001 001,111 010,111 001,100 100
Patricia King,Admin,100 100,111 010,110 100,011 001,111 100,010 010,010 010,X,X,001 001,011 001,101 100,111 100,111 001
James Taylor,Admin,110 010,X,010 010,011 001,100 100,100 100,110 010,101 100,001 001,X,111 100,100 100,101 001,010 010
Sophia Davis,Nurse,110 010,X,110 010,111 100,101 100,010 010,100 100,X,X,011 001,X,X,101 100,111 100
Emma White,Doctor,001 001,X,111 100,X,110 010,001 001,111 010,X,111 001,100 100,100 100,001 001,100 100,101 001
Alexander Torres,Doctor,X,111 100,111 100,011 001,001 001,X,100 100,111 010,011 010,111 001,111 001,100 100,X,111 001
Margaret Miller,Doctor,010 010,X,111 100,010 010,111 010,110 100,101 100,011 010,X,X,111 001,X,011 010,X
Barbara Nguyen,Nurse,X,011 010,X,X,X,111 001,001 001,110 010,X,X,X,100 100,010 010,001 001
Amelia Allen,Doctor,111 001,111 010,101 100,001 001,010 010,110 010,001 001,011 001,101 001,010 010,101 100,101 001,111 001,100 100
Elijah Hill,Doctor,001 001,001 001,110 100,111 010,100 100,001 001,010 010,X,110 100,100 100,100 100,010 010,111 010,011 010
Elijah Jones,Doctor,101 001,X,111 100,110 100,110 010,111 010,111 100,110 100,100 100,110 010,010 010,111 100,001 001,111 001
Harper Flores,Admin,011 001,111 010,X,101 001,111 100,111 010,011 001,011 001,101 100,X,X,001 001,X,X
Patricia Taylor,Nurse,100 100,110 100,X,110 100,110 010,111 001,X,001 001,X,X,010 010,011 010,001 001,X
Mary Harris,Doctor,011 001,101 001,100 100,111 100,111 100,X,101 001,001 001,111 001,X,010 010,010 010,X,X
Michael Lee,Admin,X,010 010,101 001,110 010,111 001,111 100,101 001,X,111 010,100 100,010 010,011 001,X,X
