Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Lisa Jackson,Doctor,111 001,111 001,101 100,001 001,101 100,X,111 100,100 100,100 100,X,111 100,111 100,X,100 100
Isabella Lopez,Admin,110 100,011 010,X,011 010,110 100,011 010,111 001,111 100,001 001,010 010,011 001,111 100,111 100,X
Mary Brown,Admin,111 100,010 010,001 001,111 100,010 010,111 001,X,111 010,111 100,001 001,X,X,X,111 010
Isabella Hill,Doctor,100 100,001 001,111 010,100 100,110 100,X,001 001,110 100,110 010,101 100,111 010,101 100,X,110 010
Patricia Gonzalez,Admin,110 100,X,111 001,X,X,100 100,X,111 010,101 100,X,X,111 010,111 100,100 100
Jennifer Harris,Admin,011 001,111 001,111 100,111 001,100 100,001 001,X,110 010,111 001,011 001,110 010,111 010,101 100,X
Evelyn Torres,Doctor,110 010,111 001,X,001 001,X,001 001,100 100,001 001,X,X,001 001,X,111 100,001 001
Dorothy Garcia,Nurse,101 100,110 010,110 010,X,X,010 010,111 100,010 010,100 100,001 001,010 010,110 010,X,100 100
Oliver Allen,Doctor,101 001,010 010,110 100,001 001,010 010,110 100,001 001,010 010,010 010,010 010,X,X,110 010,111 001
Robert Jones,Nurse,010 010,X,101 001,001 001,111 010,111 010,X,X,100 100,111 100,010 010,X,X,101 001
John Williams,Doctor,001 001,X,X,X,010 010,X,111 001,X,001 001,X,X,101 001,111 001,100 100
Elijah Johnson,Nurse,X,X,X,X,X,111 100,111 010,111 001,X,001 001,101 100,111 010,010 010,001 001
John Gonzalez,Doctor,011 001,011 010,011 001,X,011 010,110 010,010 010,101 100,010 010,111 100,111 001,X,X,111 010
Richard Anderson,Nurse,X,X,111 001,111 001,111 001,111 010,101 001,111 100,111 001,111 010,111 100,111 100,X,111 001
Emma Miller,Nurse,001 001,X,X,100 100,111 010,111 001,111 010,001 001,111 001,X,011 010,110 100,010 010,010 010
Linda Clark,Nurse,111 010,010 010,010 010,X,X,X,111 100,101 100,X,111 100,X,111 100,X,111 001
Patricia Moore,Nurse,110 100,001 001,010 010,X,011 001,X,110 010,010 010,X,010 010,101 100,110 100,111 001,011 001
James Brown,Admin,110 100,111 010,101 100,111 010,111 010,001 001,X,001 001,010 010,010 010,101 001,X,X,X
Patricia Brown,Nurse,101 100,001 001,110 100,010 010,X,111 100,111 010,100 100,100 100,100 100,011 001,100 100,011 001,111 010
Patricia Thompson,Admin,111 010,X,X,X,111 100,001 001,111 001,110 100,X,111 100,111 001,110 010,111 010,100 100
Sophia Walker,Nurse,010 010,X,001 001,111 010,X,010 010,111 100,X,X,010 010,100 100,X,011 010,111 001
Liam Young,Doctor,X,111 001,111 010,X,X,010 010,011 001,010 010,X,X,010 010,111 001,110 100,101 001
Michael Clark,Admin,X,110 010,X,001 001,110 100,101 001,111 010,110 100,111 001,111 100,010 010,X,110 010,X
Alexander Scott,Nurse,001 001,111 001,111 010,011 001,111 100,X,111 001,010 010,111 001,010 010,001 001,111 100,110 010,X
Isabella Garcia,Admin,111 001,111 010,111 010,111 010,010 010,001 001,010 010,100 100,100 100,X,X,001 001,101 001,110 010
David Brown,Doctor,X,X,001 001,X,011 010,111 100,011 001,011 001,111 010,101 100,100 100,111 010,X,111 010
Harper Ramirez,Admin,001 001,111 010,001 001,111 010,110 010,X,011 010,111 001,X,111 001,X,111 100,011 001,101 100
Barbara Ramirez,Nurse,001 001,011 010,X,111 100,101 100,011 001,X,X,101 001,101 100,111 010,010 010,100 100,101 001
Oliver Lee,Doctor,111 010,011 001,X,100 100,101 100,X,110 100,X,011 010,011 010,X,X,111 100,110 100
Charles Rodriguez,Nurse,010 010,X,100 100,101 100,111 001,011 010,111 100,X,111 100,111 010,111 001,100 100,111 010,110 010
Lisa Thomas,Admin,111 100,111 010,011 010,X,011 001,110 100,101 001,111 001,X,110 010,X,101 001,100 100,110 010
William Torres,Doctor,100 100,111 001,X,011 001,011 010,111 100,110 100,111 010,011 010,X,X,X,110 010,X
Jennifer King,Nurse,101 100,101 100,100 100,111 001,101 100,X,111 010,X,101 100,X,101 001,111 100,010 010,111 010
William Scott,Nurse,001 001,001 001,X,011 001,111 010,011 001,001 001,111 100,100 100,010 010,X,X,100 100,X
Oliver Jackson,Doctor,111 100,111 100,111 100,110 010,110 100,101 100,X,110 010,X,011 001,111 001,X,X,101 001
Ava Johnson,Nurse,010 010,011 010,111 001,011 001,011 001,001 001,X,101 100,011 001,X,X,111 100,111 001,111 001
Evelyn Perez,Doctor,101 001,X,X,001 001,111 100,001 001,011 010,101 001,111 100,111 001,111 001,X,001 001,111 010
Evelyn Martin,Doctor,110 010,010 010,011 010,100 100,X,101 001,111 010,001 001,010 010,010 010,001 001,100 100,111 010,011 001
Thomas Allen,Nurse,010 010,111 100,111 001,X,101 100,110 100,111 001,100 100,010 010,111 001,X,X,111 001,X
Sophia Anderson,Doctor,001 001,001 001,111 010,100 100,001 001,X,010 010,001 001,001 001,001 001,110 010,111 100,X,111 010
Ava Gonzalez,Nurse,111 010,001 001,111 010,X,101 001,X,X,011 010,X,001 001,111 100,X,001 001,X
Dorothy Taylor,Nurse,X,X,101 100,X,111 010,101 001,010 010,011 001,101 100,X,X,111 001,111 010,111 001
John Wright,Nurse,110 100,100 100,X,X,001 001,X,001 001,X,111 100,111 001,110 010,111 001,011 010,111 010
Susan Robinson,Nurse,111 010,100 100,110 010,111 100,111 100,001 001,101 001,X,X,010 010,101 001,111 001,010 010,X
Amelia Thomas,Doctor,X,X,011 001,001 001,100 100,X,001 001,101 001,100 100,111 010,101 001,111 010,011 001,100 100
Michael Rodriguez,Doctor,X,110 100,X,111 010,110 010,111 001,111 010,011 001,101 001,010 010,111 100,010 010,010 010,101 100
Margaret Martin,Nurse,011 010,001 001,001 001,101 100,101 100,111 100,011 001,100 100,111 010,010 010,001 001,110 010,X,011 001
Henry Miller,Nurse,111 100,011 010,111 001,110 010,011 001,010 010,111 100,011 010,111 001,111 001,101 001,X,101 100,X
James Harris,Nurse,X,111 010,101 100,X,001 001,111 010,011 001,011 001,110 100,011 010,111 001,001 001,111 010,111 001
Charles Miller,Doctor,X,X,001 001,111 100,X,111 100,100 100,111 001,110 010,X,010 010,001 001,011 001,101 001
William Wilson,Nurse,010 010,111 100,111 010,011 001,101 001,X,101 001,111 010,101 001,100 100,111 010,X,X,010 010
Linda Young,Admin,X,011 001,111 001,011 001,010 010,011 001,101 001,101 001,101 001,110 100,001 001,110 100,X,X
Michael Davis,Nurse,110 100,001 001,X,111 010,011 001,111 010,110 010,011 001,111 100,101 100,X,011 010,101 100,111 100
William Gonzalez,Admin,010 010,110 100,001 001,X,111 001,111 100,010 010,111 100,011 010,101 100,010 010,X,011 010,011 001
Noah Ramirez,Nurse,001 001,100 100,101 001,X,101 001,100 100,111 001,X,100 100,X,110 100,011 001,110 100,011 010
Robert Brown,Nurse,100 100,X,100 100,101 100,011 001,111 100,111 100,101 100,X,010 010,X,001 001,X,X
Margaret Jackson,Nurse,111 001,111 100,X,X,001 001,101 001,010 010,111 010,010 010,110 010,111 001,X,X,111 001
Olivia Flores,Doctor,010 010,110 010,X,110 100,101 001,001 001,100 100,111 010,111 010,010 010,110 100,101 001,111 100,100 100
Noah Walker,Doctor,110 010,111 001,111 001,111 100,111 100,X,111 010,110 010,110 010,110 100,111 100,X,111 100,X
Oliver Nguyen,Doctor,110 100,111 100,X,111 010,111 010,X,111 010,111 001,100 100,101 100,001 001,010 010,110 100,101 001
Elizabeth Hernandez,Admin,001 001,101 001,X,011 001,010 010,111 010,101 001,001 001,010 010,X,101 001,111 010,110 100,100 100
Isabella Clark,Admin,001 001,011 010,010 010,X,111 010,111 100,111 100,110 010,111 001,010 010,001 001,101 001,111 010,101 100
William Anderson,Nurse,101 100,111 100,101 001,X,X,101 001,111 001,111 010,X,100 100,001 001,111 010,111 010,111 100
Elizabeth Young,Nurse,111 100,101 001,111 100,111 100,X,111 010,011 001,110 100,010 010,001 001,010 010,X,100 100,111 010
Linda Martin,Admin,111 010,001 001,101 001,111 100,010 010,011 001,110 100,011 001,111 010,111 100,011 010,011 010,111 100,011 001
Mary Nguyen,Nurse,100 100,010 010,111 001,X,X,110 100,111 001,X,001 001,110 100,X,X,110 010,001 001
Thomas Brown,Admin,100 100,X,111 010,110 010,X,111 100,X,X,111 001,111 100,X,X,X,X
Amelia Rodriguez,Doctor,111 010,110 100,111 010,111 010,111 010,101 100,X,011 010,X,X,X,110 010,111 001,111 001
Joseph Jones,Admin,010 010,X,X,100 100,111 100,111 010,111 010,011 001,X,111 001,X,X,001 001,001 001
Elijah Jones,Doctor,110 100,X,X,101 001,111 100,101 100,010 010,111 010,011 001,001 001,111 010,X,100 100,X
Evelyn Garcia,Nurse,111 001,111 100,101 100,X,011 010,101 100,111 010,X,111 100,X,X,100 100,100 100,X
Mary Robinson,Doctor,X,111 001,X,X,X,X,100 100,111 001,011 010,111 001,111 010,011 001,111 010,100 100
Sophia Rodriguez,Nurse,111 001,110 100,111 010,X,001 001,001 001,100 100,001 001,011 010,010 010,X,111 001,X,010 010
James Torres,Doctor,101 001,111 010,X,111 010,001 001,001 001,011 010,111 010,X,111 010,111 010,111 001,111 010,110 010
Dorothy King,Admin,110 010,101 100,X,110 010,010 010,011 010,111 010,X,111 010,X,001 001,011 010,101 100,001 001
Benjamin Young,Doctor,110 100,111 001,X,011 010,X,101 100,X,X,111 001,X,X,111 001,X,111 100
Olivia Smith,Doctor,010 010,001 001,011 010,100 100,X,111 100,111 100,X,010 010,101 001,X,010 010,111 100,X
Benjamin Perez,Admin,101 100,X,111 010,010 010,111 100,111 001,X,X,011 001,111 001,010 010,100 100,001 001,010 010
Lisa Anderson,Nurse,110 100,100 100,X,110 100,111 010,101 100,111 001,111 010,X,100 100,010 010,110 010,011 010,X
Susan Ramirez,Nurse,111 100,X,100 100,011 010,001 001,X,001 001,011 001,111 010,X,011 010,X,100 100,X
Thomas Davis,Nurse,001 001,110 010,001 001,X,111 001,101 001,111 100,111 100,100 100,111 010,001 001,010 010,X,010 010
Susan Garcia,Nurse,010 010,011 010,111 001,001 001,111 100,X,111 001,111 100,110 010,X,111 100,001 001,100 100,001 001
Lisa Moore,Nurse,101 100,100 100,111 001,111 001,111 001,101 100,111 100,011 010,101 001,011 001,101 001,100 100,X,010 010
Ava Lopez,Nurse,111 010,111 010,111 001,111 001,101 100,X,111 001,100 100,X,111 001,001 001,111 100,111 001,110 100
Lisa Garcia,Nurse,111 010,111 001,111 001,001 001,010 010,110 010,111 010,110 010,001 001,011 010,100 100,111 010,111 010,111 010
William Johnson,Doctor,111 010,110 010,X,X,100 100,111 001,110 100,X,011 010,110 100,001 001,111 100,010 010,010 010
Elizabeth Thomas,Doctor,111 010,100 100,100 100,011 010,110 100,001 001,100 100,X,110 100,X,110 010,100 100,101 100,X
James Anderson,Nurse,X,X,110 100,010 010,X,111 100,100 100,111 100,X,100 100,111 100,001 001,010 010,011 001
David Scott,Admin,110 100,010 010,111 001,110 100,111 010,011 001,X,X,001 001,001 001,111 100,010 010,100 100,111 001
Charles Young,Doctor,110 010,010 010,100 100,110 010,011 010,011 001,101 001,111 001,010 010,110 010,X,X,010 010,X
Linda Allen,Doctor,111 001,X,011 001,010 010,X,111 010,001 001,010 010,010 010,001 001,111 010,111 100,001 001,111 100
Margaret Flores,Admin,010 010,011 010,001 001,110 010,011 010,101 100,X,X,101 001,110 010,110 010,X,111 010,011 001
Linda Miller,Nurse,100 100,X,011 010,X,110 010,001 001,101 001,011 001,001 001,100 100,111 100,111 100,001 001,110 100
William Lee,Doctor,100 100,010 010,111 001,011 010,X,111 010,X,X,010 010,X,111 001,X,111 100,110 010
Thomas Thomas,Doctor,011 010,X,X,111 001,111 001,111 010,001 001,101 100,101 001,011 010,010 010,010 010,110 010,011 001
Mary Young,Admin,111 100,X,011 001,011 001,010 010,X,X,111 010,X,111 010,111 100,X,111 001,101 001
Dorothy Thompson,Doctor,111 010,101 001,X,101 001,011 010,001 001,X,111 100,111 100,110 100,X,111 001,010 010,111 010
Alexander Jackson,Doctor,111 001,011 001,X,001 001,111 010,011 010,X,111 100,X,101 001,X,111 010,011 001,001 001
Lisa Lee,Doctor,101 001,010 010,X,X,X,X,011 010,111 010,001 001,111 010,101 100,111 001,X,111 100
Joseph White,Nurse,111 100,010 010,X,100 100,010 010,111 100,111 010,X,001 001,111 100,101 001,010 010,X,100 100
Isabella Thomas,Admin,X,X,111 100,101 100,111 010,X,X,X,101 001,100 100,X,111 001,011 001,X
Elijah Gonzalez,Nurse,111 010,111 100,100 100,111 100,001 001,X,111 100,X,111 100,X,010 010,X,100 100,010 010
Henry Williams,Admin,X,111 010,110 100,001 001,100 100,X,X,X,X,100 100,111 010,111 100,110 100,110 010
Emma Hill,Nurse,110 100,011 010,110 100,X,100 100,101 100,X,010 010,101 100,X,X,110 010,X,110 100
Harper Brown,Admin,011 010,011 001,111 001,111 001,X,100 100,110 100,100 100,111 001,110 010,011 001,X,111 001,101 100
James Wright,Nurse,110 100,001 001,X,X,111 100,111 010,111 100,001 001,001 001,111 001,X,011 010,100 100,101 100
Margaret Anderson,Admin,111 010,100 100,X,111 010,001 001,100 100,111 010,111 100,111 001,111 001,111 010,101 100,X,010 010
Charles Wilson,Doctor,010 010,011 001,110 100,001 001,111 010,111 100,X,011 001,X,X,111 001,101 001,110 100,011 010
Elijah White,Nurse,111 100,X,110 010,X,X,111 100,110 010,011 001,011 010,111 001,100 100,001 001,011 010,111 100
Lucas Anderson,Nurse,101 001,100 100,001 001,111 010,X,010 010,111 100,011 010,X,110 100,101 001,X,001 001,X
James Martin,Nurse,111 001,011 010,101 001,X,111 001,110 100,110 010,X,111 001,110 010,100 100,010 010,100 100,X
Elijah King,Doctor,111 010,011 010,001 001,100 100,111 010,111 100,100 100,011 010,001 001,101 100,X,110 100,X,X
Charlotte Ramirez,Nurse,X,101 100,X,111 100,111 100,110 010,001 001,111 010,010 010,111 010,X,111 100,X,101 001
Charles Martinez,Doctor,100 100,X,101 001,X,111 001,101 001,101 001,X,X,111 001,100 100,100 100,100 100,111 010
Elijah Lee,Doctor,111 100,110 100,111 001,111 001,111 010,111 010,101 100,110 100,111 001,X,111 100,X,111 001,111 001
Barbara Davis,Admin,001 001,010 010,011 001,X,100 100,X,111 100,100 100,111 100,101 001,X,111 001,111 100,111 001
Jennifer Walker,Doctor,111 001,111 001,111 010,X,111 001,101 001,101 001,X,100 100,111 100,111 100,111 100,111 001,X
Elijah Davis,Doctor,011 010,X,X,X,111 010,101 100,011 001,011 001,X,X,100 100,011 010,X,100 100
Jennifer White,Nurse,100 100,101 100,X,111 100,110 100,X,X,100 100,X,001 001,X,X,X,X
Richard Smith,Nurse,111 010,111 010,111 001,100 100,X,111 010,X,111 010,010 010,111 010,111 100,010 010,X,001 001
Lucas Robinson,Doctor,111 001,100 100,X,101 100,001 001,111 001,110 010,010 010,010 010,X,110 100,111 010,X,101 001
Charlotte Lewis,Doctor,101 100,111 001,001 001,111 100,101 001,010 010,111 010,X,110 010,X,010 010,010 010,X,X
John Thomas,Admin,111 001,111 001,111 010,X,011 010,X,110 100,010 010,X,001 001,010 010,X,101 100,001 001
Charles Hernandez,Nurse,111 010,X,010 010,011 001,001 001,111 010,110 010,X,X,111 001,111 001,X,101 100,101 100
Lucas Wilson,Admin,100 100,011 001,X,X,X,111 100,X,011 010,100 100,100 100,111 001,X,001 001,X
Robert White,Doctor,101 001,010 010,110 100,X,111 001,100 100,011 001,010 010,111 100,X,010 010,011 010,111 100,100 100
Lucas Miller,Admin,111 001,010 010,100 100,110 100,110 100,010 010,X,X,X,001 001,101 100,X,100 100,111 010
Sophia Lee,Nurse,X,111 001,101 100,X,111 010,X,111 001,010 010,111 100,111 100,010 010,110 100,010 010,010 010
Mia Hernandez,Doctor,101 001,111 010,001 001,X,111 001,001 001,110 100,X,111 100,110 010,111 010,101 001,101 001,X
Robert Martinez,Doctor,111 100,010 010,011 010,X,111 001,001 001,X,110 100,111 010,X,111 100,010 010,100 100,010 010
Mia Smith,Nurse,011 001,X,100 100,011 010,110 010,X,111 100,011 001,111 100,111 001,011 010,111 100,100 100,001 001
Dorothy Moore,Nurse,101 001,110 100,111 010,011 010,110 010,111 001,X,111 100,111 001,X,111 001,010 010,X,111 010
Emma Smith,Admin,111 010,101 100,X,111 001,X,110 010,101 001,X,111 100,100 100,001 001,100 100,101 001,110 100
Charles Lewis,Admin,001 001,011 001,110 100,101 100,010 010,101 001,X,010 010,110 100,X,110 010,101 100,110 010,011 010
Michael Wright,Nurse,001 001,011 010,111 001,X,111 001,X,010 010,011 001,111 010,X,011 010,111 010,110 100,X
Sophia Perez,Doctor,111 010,110 100,X,011 010,001 001,X,100 100,010 010,111 001,101 001,110 010,111 010,X,111 100
Dorothy Thomas,Admin,011 010,111 001,111 001,X,011 001,X,100 100,111 100,X,110 100,100 100,100 100,011 001,100 100
Charles Moore,Doctor,111 010,X,111 010,001 001,010 010,110 100,010 010,110 010,111 001,X,011 010,110 010,111 010,X
Evelyn Scott,Nurse,001 001,111 100,111 100,001 001,001 001,X,010 010,X,111 001,001 001,111 010,001 001,010 010,101 100
Barbara Wright,Doctor,X,X,001 001,X,X,X,X,X,111 010,X,111 010,011 001,110 100,111 010
Evelyn White,Admin,X,011 010,011 001,010 010,X,011 010,111 010,111 010,100 100,110 010,110 100,111 100,111 001,100 100
Jennifer Thomas,Doctor,X,100 100,100 100,X,011 001,111 010,100 100,111 100,100 100,X,111 010,111 001,111 010,X
David Jones,Nurse,X,X,X,001 001,001 001,001 001,101 100,011 001,100 100,010 010,X,101 100,010 010,011 010
William Jones,Admin,111 100,111 010,111 001,011 001,111 001,110 010,001 001,010 010,100 100,111 100,110 010,X,X,110 100
Olivia Thompson,Admin,X,111 100,001 001,X,X,001 001,X,101 100,111 010,100 100,X,111 001,100 100,011 010
Elizabeth Miller,Admin,X,101 001,111 010,010 010,X,011 001,001 001,110 010,110 100,101 001,001 001,X,110 010,111 001
Lisa Hill,Admin,111 100,X,111 100,010 010,111 010,100 100,100 100,011 001,111 001,100 100,001 001,X,X,100 100
Jennifer Thompson,Nurse,X,011 010,X,001 001,101 100,X,X,111 001,001 001,X,X,010 010,X,011 010
James Sanchez,Doctor,111 010,111 100,111 001,X,111 010,X,110 100,X,X,101 001,110 100,001 001,010 010,001 001
Lisa Martinez,Nurse,011 001,111 100,X,011 010,010 010,101 001,110 100,X,010 010,111 001,111 010,111 010,101 100,111 100
Mary Rodriguez,Doctor,111 001,100 100,010 010,111 010,X,111 001,110 100,110 100,X,010 010,101 100,X,111 010,110 010
Evelyn Gonzalez,Admin,X,101 001,X,X,011 001,001 001,X,110 100,100 100,X,011 001,111 100,110 010,X
Ava Perez,Nurse,111 010,X,110 100,010 010,011 001,X,101 100,111 100,011 010,X,001 001,111 010,111 010,X
Barbara Jackson,Admin,100 100,111 100,011 010,X,111 001,X,111 010,X,110 010,110 010,100 100,110 010,111 010,X
Benjamin Torres,Admin,100 100,X,110 010,X,100 100,101 100,011 001,111 010,110 100,110 100,011 001,X,X,001 001
Patricia White,Doctor,011 010,101 001,X,110 010,010 010,X,001 001,011 010,001 001,X,001 001,001 001,001 001,011 001
David Walker,Admin,100 100,X,X,111 010,010 010,111 010,X,X,001 001,101 001,110 100,111 001,011 001,110 100
Patricia Sanchez,Nurse,011 001,101 001,010 010,100 100,001 001,X,110 100,010 010,010 010,001 001,011 010,001 001,011 010,001 001
Ava Lee,Admin,011 001,111 001,101 001,110 100,110 100,X,111 001,110 010,111 100,111 100,X,111 010,110 100,111 001
Sophia Brown,Doctor,010 010,110 100,111 010,X,111 001,X,111 001,011 001,001 001,100 100,111 100,011 010,X,X
Patricia Perez,Admin,110 100,100 100,010 010,X,110 010,X,100 100,111 100,X,110 100,101 001,011 010,X,111 100
Dorothy Young,Admin,101 100,111 001,X,110 100,111 100,011 001,001 001,111 001,111 100,010 010,111 010,111 100,010 010,101 001
Ava Nguyen,Admin,X,110 100,011 010,100 100,001 001,001 001,010 010,111 100,101 100,110 010,111 010,111 001,011 001,100 100
Liam Hernandez,Admin,011 001,X,111 001,010 010,111 100,011 010,X,X,010 010,X,110 100,111 001,001 001,X
Noah Clark,Doctor,010 010,111 100,111 010,X,X,111 010,111 010,X,111 010,001 001,100 100,111 010,101 001,111 100
Henry Thomas,Doctor,111 100,X,X,X,111 010,001 001,010 010,101 001,111 010,101 100,X,X,101 001,X
Linda Hernandez,Admin,X,111 100,101 100,011 001,111 001,010 010,111 010,110 100,111 001,111 001,X,X,100 100,110 010
Henry Lee,Admin,111 100,101 100,001 001,X,111 010,X,111 010,X,001 001,X,X,101 100,110 010,010 010
David Thompson,Nurse,101 001,100 100,010 010,111 100,111 100,111 001,010 010,001 001,111 010,110 010,X,100 100,010 010,110 100
Linda Wilson,Nurse,110 010,111 010,111 001,100 100,100 100,X,111 010,110 010,101 100,010 010,111 001,010 010,110 010,X
Oliver Smith,Doctor,100 100,X,001 001,111 010,X,001 001,110 010,010 010,X,100 100,011 010,X,101 001,X
Linda Taylor,Nurse,001 001,X,X,100 100,X,X,X,010 010,010 010,X,X,010 010,110 100,111 010
Mia Anderson,Admin,X,100 100,111 001,100 100,X,111 001,100 100,111 001,X,111 100,111 001,X,101 001,111 010
Sophia Ramirez,Admin,111 100,111 010,X,100 100,010 010,010 010,010 010,100 100,111 010,111 001,110 010,100 100,111 001,111 001
Michael Moore,Admin,100 100,010 010,111 100,011 001,111 001,X,101 100,010 010,011 010,X,X,111 001,111 001,X
Patricia Hernandez,Admin,X,111 100,X,X,011 001,X,101 100,111 100,X,X,111 010,100 100,111 001,111 100
Charlotte Taylor,Admin,011 010,111 010,X,101 100,110 100,100 100,010 010,X,111 100,111 010,X,100 100,111 100,X
James Nguyen,Doctor,111 001,011 010,111 001,X,X,001 001,111 100,010 010,110 010,111 001,X,X,011 001,010 010
Michael Thomas,Admin,001 001,111 100,010 010,X,100 100,X,011 001,101 001,111 001,110 100,001 001,110 100,110 100,X
Olivia Williams,Nurse,X,011 010,001 001,011 010,010 010,001 001,X,101 100,110 010,111 010,101 001,111 010,010 010,101 001
Emma Taylor,Doctor,111 100,X,X,010 010,011 010,101 001,100 100,010 010,011 001,111 100,001 001,111 001,X,111 010
Barbara Smith,Admin,010 010,001 001,X,X,111 001,101 001,X,101 001,X,011 001,101 001,X,111 100,111 001
Ava Smith,Admin,110 010,110 100,010 010,010 010,X,111 001,X,111 100,101 100,101 001,X,111 100,X,101 100
Barbara Jones,Doctor,110 100,111 100,101 100,101 100,111 100,010 010,111 100,011 001,011 001,X,X,111 001,001 001,011 010
Mary Thompson,Nurse,010 010,101 100,100 100,110 100,111 100,111 100,010 010,111 001,010 010,011 010,111 010,X,001 001,100 100
Harper Thomas,Doctor,100 100,111 001,X,X,X,111 100,001 001,111 010,101 100,011 010,101 100,X,101 100,111 100
Linda Walker,Doctor,010 010,111 010,100 100,001 001,X,110 010,110 100,001 001,110 010,001 001,011 010,111 010,110 100,X
Robert Anderson,Doctor,110 100,111 100,010 010,100 100,X,X,100 100,010 010,111 100,100 100,111 100,X,X,X
Richard Sanchez,Nurse,X,111 010,X,101 100,111 100,010 010,011 010,111 010,X,001 001,001 001,111 010,101 100,001 001
Liam Wright,Nurse,X,011 010,101 100,111 010,111 001,110 100,011 001,100 100,110 100,001 001,001 001,111 001,X,011 001
Charlotte Martin,Admin,010 010,111 010,X,010 010,X,X,111 001,010 010,011 001,010 010,100 100,001 001,X,111 010
Margaret Wright,Doctor,111 001,X,111 001,001 001,010 010,X,X,111 100,111 100,X,011 010,X,100 100,101 100
Elizabeth White,Nurse,111 100,110 100,X,111 100,100 100,011 001,100 100,010 010,100 100,111 001,X,X,110 010,011 010
Harper Jackson,Doctor,001 001,111 100,011 001,111 100,001 001,X,100 100,011 001,011 001,X,101 100,001 001,X,111 100
John Wilson,Nurse,111 010,111 010,X,111 010,111 001,110 100,100 100,110 010,011 010,110 010,010 010,010 010,111 001,001 001
Henry Harris,Nurse,111 001,101 100,X,011 001,110 010,001 001,010 010,111 100,111 001,111 010,X,X,010 010,011 001
Henry King,Doctor,001 001,111 010,011 001,001 001,010 010,X,011 001,001 001,X,X,X,001 001,X,111 010
Emma Nguyen,Admin,100 100,110 100,100 100,010 010,011 001,X,100 100,111 001,X,110 100,010 010,111 010,011 001,X
Lucas Ramirez,Doctor,111 001,X,X,111 010,111 010,X,100 100,111 001,110 100,X,111 100,111 100,X,011 001
Patricia Walker,Nurse,X,111 010,X,010 010,001 001,111 100,111 100,111 100,X,101 001,101 100,100 100,111 001,X
Elizabeth Nguyen,Admin,011 010,010 010,010 010,111 100,011 001,111 010,011 010,X,111 001,011 001,101 100,110 100,X,011 010
Jennifer Young,Doctor,111 100,111 010,010 010,010 010,010 010,101 001,010 010,011 001,010 010,110 010,101 100,111 100,X,110 100
Susan White,Nurse,110 010,X,X,011 010,101 100,X,X,001 001,111 010,110 100,111 001,X,X,111 010
Barbara Anderson,Admin,111 100,001 001,X,X,111 001,X,011 010,111 001,111 001,111 100,100 100,X,001 001,101 100
David King,Nurse,X,011 001,010 010,X,100 100,011 010,100 100,100 100,111 100,001 001,110 100,001 001,111 010,111 001
Ava Hernandez,Doctor,X,111 010,010 010,X,110 010,001 001,110 100,010 010,101 001,100 100,100 100,111 100,101 100,110 100
Robert Hernandez,Admin,111 010,001 001,111 010,X,110 010,011 010,011 001,X,010 010,111 010,X,110 010,111 100,X
Noah Nguyen,Admin,001 001,110 100,X,X,100 100,111 100,010 010,001 001,100 100,X,100 100,001 001,X,X
William Perez,Nurse,111 010,X,100 100,X,100 100,110 100,010 010,X,110 100,111 010,010 010,010 010,100 100,110 010
Olivia Wright,Admin,001 001,111 100,X,100 100,111 100,011 010,111 100,101 001,X,111 010,100 100,111 001,111 010,X
Benjamin Davis,Doctor,101 100,111 100,111 001,101 100,111 010,X,111 100,X,110 010,110 010,010 010,101 100,010 010,100 100
John Hernandez,Doctor,X,010 010,100 100,111 010,X,110 100,111 100,X,010 010,100 100,010 010,X,010 010,X
Jennifer Lewis,Nurse,100 100,111 100,X,X,111 100,011 001,111 001,111 010,X,111 001,111 001,111 001,011 001,X
Charlotte Anderson,Nurse,010 010,111 100,011 001,X,111 001,X,001 001,110 100,111 010,X,110 100,111 010,X,X
Oliver White,Nurse,111 100,111 001,X,100 100,011 001,X,X,111 100,X,011 001,110 010,110 100,111 001,111 001
Richard Hernandez,Nurse,011 001,111 010,001 001,111 010,001 001,001 001,011 010,X,X,010 010,110 100,101 001,111 010,X
Mia Rodriguez,Admin,101 100,100 100,X,110 010,111 001,X,010 010,111 010,111 100,X,X,100 100,X,111 001
Isabella Williams,Doctor,X,100 100,111 100,X,101 100,001 001,X,X,X,110 010,111 100,X,111 100,111 001
Linda Lee,Admin,101 100,100 100,010 010,X,111 010,X,110 010,X,111 001,111 100,X,001 001,X,111 001
Evelyn Harris,Admin,X,X,111 100,110 010,111 100,111 010,X,X,X,101 100,111 010,101 100,111 001,001 001
Michael Jones,Admin,X,X,111 010,110 010,111 010,X,011 001,X,101 001,101 100,X,100 100,111 100,X
David Lopez,Doctor,111 001,110 100,111 100,110 010,111 100,011 010,X,100 100,100 100,111 100,X,011 001,011 010,110 100
Amelia Lewis,Nurse,111 001,110 100,X,111 001,X,001 001,X,111 010,011 001,111 001,100 100,X,X,101 100
Robert Clark,Admin,100 100,111 100,110 010,010 010,010 010,110 010,111 100,010 010,001 001,100 100,X,X,101 001,111 010
Dorothy Torres,Doctor,100 100,110 010,X,111 010,101 100,X,X,001 001,X,X,111 001,001 001,111 100,X
